Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P96602	reviewed	DCTR_BACSU	dctR ydbG BSU04460		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay response regulator activity [GO:0000156]	224308
P96612	reviewed	DDL_BACSU	ddl ddlA BSU04560	6.3.2.4	cytosol [GO:0005829]; ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
P96613	reviewed	MURF_BACSU	murF ydbQ BSU04570	6.3.2.10	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
P96629	reviewed	INT_BACSU	int ydcL BSU04800		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; establishment of integrated proviral latency [GO:0075713]; symbiont entry into host cell [GO:0046718]; viral genome integration into host DNA [GO:0044826]	224308
P96630	reviewed	IMMA_BACSU	immA ydcM BSU04810	3.4.-.-	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	224308
P96649	reviewed	RAPI_BACSU	rapI yddL BSU05010	3.1.3.-	cytoplasm [GO:0005737]; phosphoprotein phosphatase activity [GO:0004721]	224308
P96677	reviewed	ASER_BACSU	aseR ydeT BSU05330		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; regulation of DNA-templated transcription [GO:0006355]	224308
P96685	reviewed	YDFH_BACSU	ydfH BSU05410	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]	224308
P96692	reviewed	MHQN_BACSU	mhqN ydfN BSU05480	1.-.-.-	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]; catabolic process [GO:0009056]; response to toxic substance [GO:0009636]	224308
P96693	reviewed	MHQO_BACSU	mhqO ydfO BSU05490	1.13.11.-	cytoplasm [GO:0005737]; dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]; catabolic process [GO:0009056]; response to toxic substance [GO:0009636]	224308
P96710	reviewed	ARAE_BACSU	araE yvbR BSU33960		membrane [GO:0016020]; plasma membrane [GO:0005886]; symporter activity [GO:0015293]; transmembrane transport [GO:0055085]	224308
P96711	reviewed	ARAR_BACSU	araR araC yvbS BSU33970		cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	224308
P96712	reviewed	BMR3_BACSU	bmr3 mdr BSU03070		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to antibiotic [GO:0046677]; transmembrane transport [GO:0055085]	224308
P96715	reviewed	YWQC_BACSU	ywqC BSU36260		plasma membrane [GO:0005886]; protein tyrosine kinase activity [GO:0004713]; capsule polysaccharide biosynthetic process [GO:0045227]	224308
P96722	reviewed	YWQJ_BACSU	ywqJ BSU36190		extracellular region [GO:0005576]	224308
P96724	reviewed	NFI_BACSU	nfi ywqL BSU36170	3.1.21.7	cytoplasm [GO:0005737]; deoxyribonuclease V activity [GO:0043737]; magnesium ion binding [GO:0000287]; RNA endonuclease activity, producing 5'-phosphomonoesters [GO:0016891]; single-stranded RNA binding [GO:0003727]; DNA repair [GO:0006281]	224308
P96737	reviewed	CAPC_BACSU	capC pgsC ywtA BSU35890		membrane [GO:0016020]; capsule polysaccharide biosynthetic process [GO:0045227]	224308
P96741	reviewed	YWTE_BACSU	ywtE BSU35850	3.1.3.104	cytosol [GO:0005829]; 5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity [GO:0043726]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]; riboflavin biosynthetic process [GO:0009231]	224308
P97027	reviewed	SSUB_BACSU	ssuB ycbE ygaL BSU08830	7.6.2.14	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
Q00777	reviewed	P5CR3_BACSU	proG ykeA yzcA BSU12910	1.5.1.2	cytoplasm [GO:0005737]; pyrroline-5-carboxylate reductase activity [GO:0004735]; L-proline biosynthetic process [GO:0055129]	224308
Q01463	reviewed	MINC_BACSU	minC BSU28000		cell morphogenesis [GO:0000902]; division septum assembly [GO:0000917]; negative regulation of protein polymerization [GO:0032272]; regulation of cell septum assembly [GO:1901891]	224308
Q01464	reviewed	MIND_BACSU	minD divIVB BSU27990		cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; division septum assembly [GO:0000917]; negative regulation of cell division [GO:0051782]	224308
Q01620	reviewed	KHPB_BACSU	khpB eloR jag BSU41030		cytoplasm [GO:0005737]; RNA binding [GO:0003723]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
Q01960	reviewed	FLHF_BACSU	flhF BSU16400		plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; identical protein binding [GO:0042802]; signal recognition particle binding [GO:0005047]; bacterial-type flagellum organization [GO:0044781]; protein targeting [GO:0006605]; protein transport [GO:0015031]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]	224308
Q03221	reviewed	KITH_BACSU	tdk BSU37060	2.7.1.21	cytosol [GO:0005829]; ATP binding [GO:0005524]; thymidine kinase activity [GO:0004797]; zinc ion binding [GO:0008270]; DNA biosynthetic process [GO:0071897]; thymidine metabolic process [GO:0046104]	224308
Q03222	reviewed	RHO_BACSU	rho BSU37080	3.6.4.-	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; helicase activity [GO:0004386]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]	224308
Q03521	reviewed	MRAY_BACSU	mraY BSU15190	2.7.8.13	plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity [GO:0051992]; cell division [GO:0051301]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
Q03522	reviewed	MURD_BACSU	murD BSU15200	6.3.2.9	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	224308
Q04778	reviewed	ALSR_BACSU	alsR BSU36020		protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; acetoin biosynthetic process [GO:0045151]; regulation of DNA-templated transcription [GO:0006355]	224308
Q04796	reviewed	DAPA_BACSU	dapA BSU16770	4.3.3.7	cytosol [GO:0005829]; 4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	224308
Q04810	reviewed	DPAB_BACSU	dpaB spoVFB BSU16740 orfX	1.3.1.-	oxidoreductase activity [GO:0016491]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q05522	reviewed	CHEB_BACSU	cheB cheL BSU16420	3.1.1.61; 3.5.1.44	cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; protein-glutamine glutaminase activity [GO:0050568]; chemotaxis [GO:0006935]	224308
Q06796	reviewed	RL11_BACSU	rplK relC tsp6 BSU01020		cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; response to antibiotic [GO:0046677]; translation [GO:0006412]	224308
Q06797	reviewed	RL1_BACSU	rplA BSU01030		large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]	224308
Q06798	reviewed	RL332_BACSU	rpmGB rpmG rpmG2 BSU00990		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; response to antibiotic [GO:0046677]; translation [GO:0006412]	224308
Q07429	reviewed	AMTB_BACSU	nrgA amtB BSU36510		plasma membrane [GO:0005886]; ammonium channel activity [GO:0008519]; ammonium transmembrane transport [GO:0072488]	224308
Q07876	reviewed	RSMH_BACSU	rsmH mraW yllC ylxA BSU15140	2.1.1.199	cytoplasm [GO:0005737]; rRNA (cytosine-N4-)-methyltransferase activity [GO:0071424]; rRNA base methylation [GO:0070475]	224308
Q08430	reviewed	KINB_BACSU	kinB BSU31450	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; positive regulation of sporulation resulting in formation of a cellular spore [GO:0045881]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q45058	reviewed	COTM_BACSU	cotM yneL BSU17970		unfolded protein binding [GO:0051082]; protein complex oligomerization [GO:0051259]; protein folding [GO:0006457]; response to heat [GO:0009408]; response to hydrogen peroxide [GO:0042542]; response to salt stress [GO:0009651]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q45063	reviewed	PDHI_BACSU	pdhI yneR BSU18060			224308
Q45461	reviewed	OPUBB_BACSU	opuBB proW BSU33720		plasma membrane [GO:0005886]; amino acid transport [GO:0006865]; glycine betaine transport [GO:0031460]; transmembrane transport [GO:0055085]	224308
Q45462	reviewed	OPUBC_BACSU	opuBC proX BSU33710		ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	224308
Q45477	reviewed	SYI_BACSU	ileS BSU15430	6.1.1.5	cytosol [GO:0005829]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; isoleucyl-tRNA aminoacylation [GO:0006428]	224308
Q45479	reviewed	LSPA_BACSU	lspA lsp BSU15450	3.4.23.36	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	224308
Q45480	reviewed	YLYB_BACSU	ylyB ylmL BSU15460	5.4.99.-	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	224308
Q45495	reviewed	DEF2_BACSU	defB ykrB BSU14560	3.5.1.88	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; co-translational protein modification [GO:0043686]; translation [GO:0006412]	224308
Q45535	reviewed	COTH_BACSU	cotH ywrH BSU36060		sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q45577	reviewed	AIMA_BACSU	aimA ybeC BSU02120		plasma membrane [GO:0005886]; symporter activity [GO:0015293]; amino acid transport [GO:0006865]	224308
Q45593	reviewed	YYDI_BACSU	yydI BSU40150		ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]	224308
Q45601	reviewed	RLMH_BACSU	rlmH yydA BSU40230	2.1.1.177	cytoplasm [GO:0005737]; rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]	224308
Q5BU39	reviewed	MSTX_BACSU	mstX BSU31321 BSU31320		plasma membrane [GO:0005886]	224308
Q795J3	reviewed	EPSN_BACSU	epsN yvfE BSU34230	2.6.1.-	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; polysaccharide biosynthetic process [GO:0000271]	224308
Q795K2	reviewed	YVFT_BACSU	yvfT BSU34070	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]	224308
Q795R2	reviewed	YTCQ_BACSU	ytcQ BSU30160		plasma membrane [GO:0005886]	224308
Q795Y4	reviewed	FDHL_BACSU	yrhE BSU27220	1.17.1.9	plasma membrane respiratory chain complex I [GO:0045272]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; cellular respiration [GO:0045333]; formate metabolic process [GO:0015942]	224308
Q796Y8	reviewed	BCP_BACSU	ygaF bcp BSU08720	1.11.1.24	cytoplasm [GO:0005737]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	224308
Q796Z1	reviewed	NTDP_BACSU	ygaC BSU08680	3.6.1.15; 3.6.1.6	magnesium ion binding [GO:0000287]; nucleoside diphosphate phosphatase activity [GO:0017110]; ribonucleoside triphosphate phosphatase activity [GO:0017111]	224308
Q797A7	reviewed	MTRTR_BACSU	mtrA yfnA BSU07340		plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]; amino acid transport [GO:0006865]	224308
Q797E3	reviewed	PBUE_BACSU	pbuE ydhL BSU05800		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]	224308
Q797E6	reviewed	FRA_BACSU	fra ydhG BSU05750		cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; iron ion transport [GO:0006826]	224308
Q7PC63	reviewed	ACPK_BACSU	acpK BSU17130		cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; antibiotic biosynthetic process [GO:0017000]; lipid A biosynthetic process [GO:0009245]	224308
Q7WY60	reviewed	MRPE_BACSU	mrpE BSU31640		plasma membrane [GO:0005886]; antiporter activity [GO:0015297]; monoatomic cation transmembrane transporter activity [GO:0008324]; proton transmembrane transport [GO:1902600]; sodium ion transport [GO:0006814]	224308
Q7WY72	reviewed	REMA_BACSU	remA ylzA BSU15670		DNA binding [GO:0003677]	224308
Q99027	reviewed	COMP_BACSU	comP BSU31690	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]; establishment of competence for transformation [GO:0030420]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
Q99171	reviewed	TEPA_BACSU	tepA ylxI ymfB BSU16790		cytoplasm [GO:0005737]; peptidase activity [GO:0008233]; protein transport [GO:0015031]; proteolysis [GO:0006508]	224308
Q9JMQ2	reviewed	PPAX_BACSU	ppaX hprP ptsL yvoE BSU34970	3.6.1.1	cytosol [GO:0005829]; inorganic diphosphate phosphatase activity [GO:0004427]; magnesium ion binding [GO:0000287]; phosphoglycolate phosphatase activity [GO:0008967]; DNA repair [GO:0006281]	224308
A0A2K4Z9J5	reviewed	BSRE_BACSU	bsrE BSU_18978		plasma membrane [GO:0005886]	224308
A0A2K4Z9K4	reviewed	BSRH_BACSU	bsrH BSU_26055		plasma membrane [GO:0005886]	224308
A0A3Q8S020	unreviewed	A0A3Q8S020_BACSU	katA HIR78_04970	1.11.1.6	catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]	224308
A0A6M3Z6C2	unreviewed	A0A6M3Z6C2_BACSU	tadA HIR78_00120	3.5.4.33	tRNA-specific adenosine-34 deaminase activity [GO:0052717]; zinc ion binding [GO:0008270]; tRNA wobble adenosine to inosine editing [GO:0002100]	224308
A0A6M3Z6C6	unreviewed	A0A6M3Z6C6_BACSU	tmk HIR78_00200	2.7.4.9	ATP binding [GO:0005524]; thymidylate kinase activity [GO:0004798]; dTDP biosynthetic process [GO:0006233]; dTTP biosynthetic process [GO:0006235]	224308
A0A6M3Z6E4	unreviewed	A0A6M3Z6E4_BACSU	spoVG HIR78_00305		asexual sporulation [GO:0030436]; division septum assembly [GO:0000917]; sporulation resulting in formation of a cellular spore [GO:0030435]	224308
A0A6M3Z6E7	unreviewed	A0A6M3Z6E7_BACSU	recF HIR78_00020		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]	224308
A0A6M3Z6G8	unreviewed	A0A6M3Z6G8_BACSU	dusB HIR78_00475	1.3.1.-	flavin adenine dinucleotide binding [GO:0050660]; RNA binding [GO:0003723]; tRNA dihydrouridine synthase activity [GO:0017150]	224308
A0A6M3Z6I6	unreviewed	A0A6M3Z6I6_BACSU	nusG HIR78_00650		DNA-templated transcription termination [GO:0006353]; regulation of DNA-templated transcription elongation [GO:0032784]; transcription antitermination [GO:0031564]; transcription elongation-coupled chromatin remodeling [GO:0140673]	224308
A0A6M3Z6J5	unreviewed	A0A6M3Z6J5_BACSU	folP HIR78_00455	2.5.1.15	dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	224308
A0A6M3Z6J8	unreviewed	A0A6M3Z6J8_BACSU	rpsG HIR78_00700		small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	224308
A0A6M3Z6K7	unreviewed	A0A6M3Z6K7_BACSU	secE HIR78_00645		plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	224308
A0A6M3Z6L4	unreviewed	A0A6M3Z6L4_BACSU	rpsL HIR78_00695		small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	224308
A0A6M3Z6L7	unreviewed	A0A6M3Z6L7_BACSU	rsmI HIR78_00240	2.1.1.198	cytoplasm [GO:0005737]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]	224308
A0A6M3Z6N2	unreviewed	A0A6M3Z6N2_BACSU	rpoB HIR78_00680	2.7.7.6	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; DNA-templated transcription [GO:0006351]	224308
A0A6M3Z6P3	unreviewed	A0A6M3Z6P3_BACSU	rplD HIR78_00730		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z6P6	unreviewed	A0A6M3Z6P6_BACSU	rpsM HIR78_00855		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	224308
A0A6M3Z6Q4	unreviewed	A0A6M3Z6Q4_BACSU	rplW HIR78_00735		cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z6S3	unreviewed	A0A6M3Z6S3_BACSU	rpmG HIR78_00640		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z6U0	unreviewed	A0A6M3Z6U0_BACSU	rplB HIR78_00740		large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]	224308
A0A6M3Z6U9	unreviewed	A0A6M3Z6U9_BACSU	cysE HIR78_00610	2.3.1.30	cytoplasm [GO:0005737]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]	224308
A0A6M3Z6V1	unreviewed	A0A6M3Z6V1_BACSU	rpsN rpsZ HIR78_00790		small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; translation [GO:0006412]	224308
A0A6M3Z6W0	unreviewed	A0A6M3Z6W0_BACSU	rpmJ HIR78_00850		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z6W2	unreviewed	A0A6M3Z6W2_BACSU	alkA HIR78_01150	3.2.2.21	damaged DNA binding [GO:0003684]; DNA-3-methyladenine glycosylase activity [GO:0008725]; DNA-3-methylguanine glycosylase activity [GO:0052822]; DNA-7-methyladenine glycosylase activity [GO:0052821]; DNA-7-methylguanine glycosylase activity [GO:0043916]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; base-excision repair [GO:0006284]; nucleotide-excision repair [GO:0006289]	224308
A0A6M3Z6X2	unreviewed	A0A6M3Z6X2_BACSU	tuf HIR78_00710		cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]	224308
A0A6M3Z6X8	unreviewed	A0A6M3Z6X8_BACSU	gudD HIR78_01490	4.2.1.40	glucarate dehydratase activity [GO:0008872]; magnesium ion binding [GO:0000287]; D-glucarate catabolic process [GO:0042838]	224308
A0A6M3Z6Y3	unreviewed	A0A6M3Z6Y3_BACSU	rplP HIR78_00760		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	224308
A0A6M3Z6Z3	unreviewed	A0A6M3Z6Z3_BACSU	rpmD HIR78_00815		large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z6Z9	unreviewed	A0A6M3Z6Z9_BACSU	HIR78_01360	3.4.21.-	extracellular region [GO:0005576]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	224308
A0A6M3Z701	unreviewed	A0A6M3Z701_BACSU	HIR78_01600	3.5.1.1	asparaginase activity [GO:0004067]; asparagine metabolic process [GO:0006528]	224308
A0A6M3Z720	unreviewed	A0A6M3Z720_BACSU	pth HIR78_00325	3.1.1.29	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]	224308
A0A6M3Z756	unreviewed	A0A6M3Z756_BACSU	mrnC HIR78_00620	3.1.26.-	cytoplasm [GO:0005737]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; rRNA processing [GO:0006364]	224308
A0A6M3Z765	unreviewed	A0A6M3Z765_BACSU	rplL HIR78_00670		cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z770	unreviewed	A0A6M3Z770_BACSU	HIR78_01810		plasma membrane [GO:0005886]; lactate transmembrane transporter activity [GO:0015129]	224308
A0A6M3Z771	unreviewed	A0A6M3Z771_BACSU	HIR78_01750	7.6.2.9	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; amino acid transport [GO:0006865]; glycine betaine transport [GO:0031460]	224308
A0A6M3Z773	unreviewed	A0A6M3Z773_BACSU	rpsJ HIR78_00720		small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	224308
A0A6M3Z778	unreviewed	A0A6M3Z778_BACSU	rplC HIR78_00725		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z785	unreviewed	A0A6M3Z785_BACSU	rpsQ HIR78_00770		ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z786	unreviewed	A0A6M3Z786_BACSU	rplN HIR78_00775		large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	224308
A0A6M3Z792	unreviewed	A0A6M3Z792_BACSU	cobA HIR78_01920	2.1.1.107	uroporphyrin-III C-methyltransferase activity [GO:0004851]; uroporphyrinogen-III synthase activity [GO:0004852]; methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	224308
A0A6M3Z794	unreviewed	A0A6M3Z794_BACSU	mmuM HIR78_01445	2.1.1.10	S-adenosylmethionine-homocysteine S-methyltransferase activity [GO:0008898]; S-methylmethionine-homocysteine S-methyltransferase activity [GO:0061627]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	224308
A0A6M3Z7A7	unreviewed	A0A6M3Z7A7_BACSU	hxlA HIR78_02020	4.1.2.43	hexulose-6-phosphate synthase activity [GO:0043801]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; carbohydrate metabolic process [GO:0005975]; formaldehyde assimilation via ribulose monophosphate cycle [GO:0019647]; one-carbon metabolic process [GO:0006730]	224308
A0A6M3Z7D9	unreviewed	A0A6M3Z7D9_BACSU	nasD HIR78_01930		4 iron, 4 sulfur cluster binding [GO:0051539]; flavin adenine dinucleotide binding [GO:0050660]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]; nitrate assimilation [GO:0042128]	224308
A0A6M3Z7E3	unreviewed	A0A6M3Z7E3_BACSU	ybdK HIR78_01250	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	224308
A0A6M3Z7F5	unreviewed	A0A6M3Z7F5_BACSU	HIR78_02195	2.7.2.4	aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	224308
A0A6M3Z7G6	unreviewed	A0A6M3Z7G6_BACSU	trhO HIR78_01405	1.14.-.-	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; transferase activity [GO:0016740]; tRNA modification [GO:0006400]	224308
A0A6M3Z7G7	unreviewed	A0A6M3Z7G7_BACSU	mtlD HIR78_02300	1.1.1.17	mannitol-1-phosphate 5-dehydrogenase activity [GO:0008926]; mannitol metabolic process [GO:0019594]	224308
A0A6M3Z7H7	unreviewed	A0A6M3Z7H7_BACSU	glsA HIR78_01460	3.5.1.2	glutaminase activity [GO:0004359]; glutamine metabolic process [GO:0006541]	224308
