Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q9X1J7	reviewed	YBEY_THEMA	ybeY TM_1509	3.1.-.-	cytoplasm [GO:0005737]; metalloendopeptidase activity [GO:0004222]; RNA endonuclease activity [GO:0004521]; zinc ion binding [GO:0008270]; rRNA processing [GO:0006364]	243274
Q9X1K1	reviewed	TMCAL_THEMA	tmcAL TM_1513	6.3.4.-	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]	243274
Q9X1K3	unreviewed	Q9X1K3_THEMA	TM_1515		membrane [GO:0016020]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	243274
Q9X1K7	reviewed	DAPH_THEMA	dapH TM_1519	2.3.1.89	tetrahydrodipicolinate N-acetyltransferase activity [GO:0047200]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	243274
Q9X1L1	unreviewed	Q9X1L1_THEMA	TM_1523	1.2.1.11	aspartate-semialdehyde dehydrogenase activity [GO:0004073]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; protein dimerization activity [GO:0046983]; isoleucine biosynthetic process [GO:0009097]; lysine biosynthetic process via diaminopimelate [GO:0009089]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	243274
Q9X1M5	reviewed	FLGI_THEMA	flgI TM_1539		bacterial-type flagellum basal body, distal rod, P ring [GO:0009428]; outer membrane-bounded periplasmic space [GO:0030288]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]	243274
Q9X1M6	reviewed	FLGH_THEMA	flgH TM_1540		bacterial-type flagellum basal body, distal rod, L ring [GO:0009427]; cell outer membrane [GO:0009279]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]	243274
Q9X1N0	unreviewed	Q9X1N0_THEMA	mreB TM_1544		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360]	243274
Q9X1N1	reviewed	YQGF_THEMA	TM_1545	3.1.-.-	cytoplasm [GO:0005737]; nuclease activity [GO:0004518]; rRNA 5'-end processing [GO:0000967]	243274
Q9X1N9	unreviewed	Q9X1N9_THEMA	TM_1553	2.7.1.180	membrane [GO:0016020]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]	243274
Q9X1P3	reviewed	Y1557_THEMA	TM_1557		metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	243274
Q9X1Q0	reviewed	ACYP_THEMA	acyP TM_1564	3.6.1.7	acylphosphatase activity [GO:0003998]	243274
Q9X1Q2	reviewed	RS16_THEMA	rpsP TM_1566		cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9X1Q3	reviewed	KHPA_THEMA	khpA TM_1567		cytoplasm [GO:0005737]; RNA binding [GO:0003723]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	243274
Q9X1Q4	reviewed	RIMM_THEMA	rimM TM_1568		cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	243274
Q9X1Q5	reviewed	TRMD_THEMA	trmD TM_1569	2.1.1.228	cytosol [GO:0005829]; tRNA (guanine(37)-N1)-methyltransferase activity [GO:0052906]; tRNA N1-guanine methylation [GO:0002939]	243274
Q9X1Q7	reviewed	RL19_THEMA	rplS TM_1571		cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9X1Q8	unreviewed	Q9X1Q8_THEMA	TM_1572	3.4.21.89	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]	243274
Q9X1R5	reviewed	RF2_THEMA	prfB TM_1579		cytoplasm [GO:0005737]; translation release factor activity, codon specific [GO:0016149]	243274
Q9X1S6	reviewed	IF3_THEMA	infC TM_1590		cytosol [GO:0005829]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; ribosome disassembly [GO:0032790]	243274
Q9X1S7	reviewed	RL35_THEMA	rpmI TM_1591		cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9X1S8	reviewed	RL20_THEMA	rplT TM_1592		cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	243274
Q9X1S9	unreviewed	Q9X1S9_THEMA	TM_1593		cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent FeS chaperone activity [GO:0140663]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]	243274
Q9X1T2	unreviewed	Q9X1T2_THEMA	TM_1596	2.4.2.1	cytoplasm [GO:0005737]; purine-nucleoside phosphorylase activity [GO:0004731]; nucleoside metabolic process [GO:0009116]	243274
Q9X1T8	reviewed	NIAR_THEMA	niaR TM_1602		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	243274
Q9X1U1	reviewed	EFTS_THEMA	tsf TM_1605		cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]	243274
Q9X1U3	unreviewed	Q9X1U3_THEMA	hpf TM_1607		cytosolic small ribosomal subunit [GO:0022627]; ribosomal small subunit binding [GO:0043024]; negative regulation of translational elongation [GO:0045900]	243274
Q9X1U6	unreviewed	Q9X1U6_THEMA	atpG TM_1611		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]; proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	243274
Q9X1U8	reviewed	ATPD_THEMA	atpH TM_1613		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]	243274
Q9X1U9	reviewed	ATPF_THEMA	atpF TM_1614		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	243274
Q9X1V1	unreviewed	Q9X1V1_THEMA	atpB TM_1616		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	243274
Q9X1V3	reviewed	CHEX_THEMA	cheX TM_1618	3.-.-.-	hydrolase activity [GO:0016787]; chemotaxis [GO:0006935]	243274
Q9X1V4	unreviewed	Q9X1V4_THEMA	polA TM_1619	2.7.7.7	3'-5' exonuclease activity [GO:0008408]; 5'-3' exonuclease activity [GO:0008409]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302]	243274
Q9X1V9	unreviewed	Q9X1V9_THEMA	TM_1624	3.2.1.25	beta-mannosidase activity [GO:0004567]; carbohydrate metabolic process [GO:0005975]; glycoprotein catabolic process [GO:0006516]	243274
Q9X1W1	reviewed	PTH_THEMA	pth TM_1626	3.1.1.29	cytoplasm [GO:0005737]; aminoacyl-tRNA hydrolase activity [GO:0004045]; translation [GO:0006412]	243274
Q9X1W2	reviewed	RL25_THEMA	rplY ctc TM_1627		cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9X1W7	unreviewed	Q9X1W7_THEMA	TM_1632		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tRNA threonylcarbamoyladenosine modification [GO:0002949]	243274
Q9X1X4	reviewed	PYRKH_THEMA	TM_1639		2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; pyrimidine nucleotide biosynthetic process [GO:0006221]	243274
Q9X1X8	unreviewed	Q9X1X8_THEMA	TM_1645	2.4.2.19	cytoplasm [GO:0005737]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]; quinolinate catabolic process [GO:0034213]	243274
Q9X1Y4	reviewed	EFGL_THEMA	TM_1651		GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]	243274
Q9X1Y7	reviewed	RS20_THEMA	rpsT TM_1657		cytosol [GO:0005829]; small ribosomal subunit [GO:0015935]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9X1Z5	reviewed	XYLA_THEMA	xylA TM_1667	5.3.1.5	cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; xylose isomerase activity [GO:0009045]; D-xylose catabolic process [GO:0042843]	243274
Q9X212	unreviewed	Q9X212_THEMA	TM_1686		peptidoglycan L,D-transpeptidase activity [GO:0071972]; transferase activity [GO:0016740]; cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	243274
Q9X214	reviewed	RPOZ_THEMA	rpoZ TM_1688	2.7.7.6	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]	243274
Q9X215	reviewed	KGUA_THEMA	gmk TM_1689	2.7.4.8	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; guanylate kinase activity [GO:0004385]	243274
Q9X218	unreviewed	Q9X218_THEMA	TM_1692	2.8.1.7	transaminase activity [GO:0008483]; nitrogen fixation [GO:0009399]	243274
Q9X219	unreviewed	Q9X219_THEMA	TM_1693	2.3.1.51	membrane [GO:0016020]; 1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; phosphatidic acid biosynthetic process [GO:0006654]	243274
Q9X224	unreviewed	Q9X224_THEMA	TM_1698	2.6.1.-	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	243274
Q9X229	unreviewed	Q9X229_THEMA	TM_1703		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]	243274
Q9X232	reviewed	GREA_THEMA	greA TM_1706		DNA binding [GO:0003677]; RNA polymerase binding [GO:0070063]; DNA-templated transcription elongation [GO:0006354]; regulation of DNA-templated transcription elongation [GO:0032784]	243274
Q9X233	reviewed	NRDR_THEMA	nrdR TM_1707		ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]	243274
Q9X234	reviewed	WHIA_THEMA	whiA TM_1708		DNA binding [GO:0003677]; cell division [GO:0051301]; regulation of sporulation [GO:0043937]	243274
Q9X235	reviewed	GNGF_THEMA	TM_1709		cytoplasm [GO:0005737]; LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]; regulation of cell shape [GO:0008360]	243274
Q9X256	reviewed	PHOU2_THEMA	phoU2 TM_1734		cytoplasm [GO:0005737]; protein homodimerization activity [GO:0042803]; intracellular phosphate ion homeostasis [GO:0030643]; negative regulation of phosphate metabolic process [GO:0045936]; negative regulation of phosphate transmembrane transport [GO:2000186]; phosphate ion transport [GO:0006817]	243274
Q9X258	unreviewed	Q9X258_THEMA	TM_1736	5.6.2.3	cytosol [GO:0005829]; primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of primer [GO:0006269]; DNA unwinding involved in DNA replication [GO:0006268]	243274
Q9X259	unreviewed	Q9X259_THEMA	TM_1737	2.4.2.1	cytoplasm [GO:0005737]; purine-nucleoside phosphorylase activity [GO:0004731]; nucleoside metabolic process [GO:0009116]	243274
Q9X262	unreviewed	Q9X262_THEMA	mrnC TM_1740	3.1.26.-	cytoplasm [GO:0005737]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; rRNA processing [GO:0006364]	243274
Q9X266	unreviewed	Q9X266_THEMA	TM_1744		cytosol [GO:0005829]; L-allo-threonine aldolase activity [GO:0008732]; metal ion binding [GO:0046872]; glycine biosynthetic process [GO:0006545]; threonine catabolic process [GO:0006567]	243274
Q9X276	reviewed	BUK1_THEMA	buk1 TM_1754	2.7.2.7	cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; butyrate kinase activity [GO:0047761]; acetate metabolic process [GO:0006083]	243274
Q9X278	reviewed	BUK2_THEMA	buk2 TM_1756	2.7.2.7	cytoplasm [GO:0005737]; acetate kinase activity [GO:0008776]; ATP binding [GO:0005524]; butyrate kinase activity [GO:0047761]; acetate metabolic process [GO:0006083]	243274
Q9X284	reviewed	EFP_THEMA	efp TM_1763		cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]; peptide biosynthetic process [GO:0043043]	243274
Q9X286	reviewed	NUSB_THEMA	nusB TM_1765		cytosol [GO:0005829]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	243274
Q9X287	reviewed	FTHS_THEMA	fhs TM_1766	6.3.4.3	ATP binding [GO:0005524]; formate-tetrahydrofolate ligase activity [GO:0004329]; tetrahydrofolate interconversion [GO:0035999]	243274
Q9X289	reviewed	EX7L_THEMA	xseA TM_1768	3.1.11.6	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]	243274
Q9X290	reviewed	EX7S_THEMA	xseB TM_1769	3.1.11.6	cytosol [GO:0005829]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]	243274
Q9X295	reviewed	APGM_THEMA	apgM TM_1774	5.4.2.12	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity [GO:0046537]; metal ion binding [GO:0046872]; glycolytic process [GO:0006096]	243274
Q9X297	unreviewed	Q9X297_THEMA	TM_1776		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of secondary metabolite biosynthetic process [GO:1900376]	243274
Q9X298	unreviewed	Q9X298_THEMA	nusA TM_1777		cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	243274
Q9X299	reviewed	RIMP_THEMA	rimP TM_1778		cytosol [GO:0005829]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	243274
Q9X2B7	reviewed	CAS1_THEMA	cas1 TM_1797	3.1.-.-	DNA binding [GO:0003677]; DNA endonuclease activity [GO:0004520]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	243274
Q9X2B8	unreviewed	Q9X2B8_THEMA	TM_1798	3.1.12.1	exonuclease activity [GO:0004527]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]	243274
Q9X2B9	unreviewed	Q9X2B9_THEMA	TM_1799		3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]; defense response to virus [GO:0051607]; interstrand cross-link repair [GO:0036297]; nucleotide-excision repair [GO:0006289]	243274
Q9X2D1	unreviewed	Q9X2D1_THEMA	TM_1811		ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; exonuclease activity [GO:0004527]; defense response to virus [GO:0051607]	243274
Q9X2D4	unreviewed	Q9X2D4_THEMA	TM_1814		hydrolase activity, acting on ester bonds [GO:0016788]; RNA binding [GO:0003723]; defense response to virus [GO:0051607]	243274
Q9X2E1	reviewed	OGG1_THEMA	ogg TM_1821	3.2.2.-; 4.2.99.18	class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; hydrolase activity, hydrolyzing N-glycosyl compounds [GO:0016799]; base-excision repair [GO:0006284]	243274
Q9X2E2	unreviewed	Q9X2E2_THEMA	TM_1822		plasma membrane [GO:0005886]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	243274
Q9X2E3	unreviewed	Q9X2E3_THEMA	TM_1823		membrane [GO:0016020]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	243274
Q9X2E5	reviewed	RISB_THEMA	ribH TM_1825	2.5.1.78	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]	243274
Q9X2E7	unreviewed	Q9X2E7_THEMA	TM_1827	2.5.1.9	riboflavin synthase activity [GO:0004746]; riboflavin biosynthetic process [GO:0009231]	243274
Q9X2F5	unreviewed	Q9X2F5_THEMA	TM_1836		plasma membrane [GO:0005886]; ABC-type maltose transporter activity [GO:0015423]; maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]	243274
Q9X2G9	unreviewed	Q9X2G9_THEMA	TM_1854		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	243274
Q9X2H2	reviewed	RNY_THEMA	rny TM_1857	3.1.-.-	plasma membrane [GO:0005886]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; mRNA catabolic process [GO:0006402]	243274
Q9X2H3	reviewed	RECX_THEMA	recX TM_1858		cytoplasm [GO:0005737]; regulation of DNA repair [GO:0006282]	243274
Q9X2H4	reviewed	THPR_THEMA	TM_1860	3.1.4.58	cytosol [GO:0005829]; 2',3'-cyclic-nucleotide 3'-phosphodiesterase activity [GO:0004113]; protein kinase A regulatory subunit binding [GO:0034237]; RNA 2',3'-cyclic 3'-phosphodiesterase activity [GO:0008664]; regulation of protein kinase A signaling [GO:0010738]	243274
Q9X2H5	unreviewed	Q9X2H5_THEMA	TM_1861	2.7.8.5	plasma membrane [GO:0005886]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; glycerophospholipid biosynthetic process [GO:0046474]	243274
Q9X2I2	unreviewed	Q9X2I2_THEMA	TM_1869	3.4.21.53	ATP binding [GO:0005524]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	243274
Q9X2I3	reviewed	MIND_THEMA	minD TM_1870		cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; division septum assembly [GO:0000917]; negative regulation of cell division [GO:0051782]	243274
Q9X2I6	unreviewed	Q9X2I6_THEMA	TM_1873	4.1.1.17	cytoplasm [GO:0005737]; ornithine decarboxylase activity [GO:0004586]; putrescine biosynthetic process from ornithine [GO:0033387]	243274
Q9ZAE3	reviewed	RL18_THEMA	rplR TM_1484		cytosolic large ribosomal subunit [GO:0022625]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9ZAE4	reviewed	RL6_THEMA	rplF TM_1485		cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	243274
Q9ZAE5	reviewed	RS8_THEMA	rpsH TM_1486		cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	243274
Q9ZAE6	reviewed	RS14Z_THEMA	rpsZ rpsN TM_1487		cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; translation [GO:0006412]	243274
Q9ZHG4	reviewed	DPO3A_THEMA	dnaE TM_0461	2.7.7.7	cytoplasm [GO:0005737]; 3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]	243274
A0A6M4EKY0	unreviewed	A0A6M4EKY0_THEMA		3.2.1.8	endo-1,4-beta-xylanase activity [GO:0031176]; xylan catabolic process [GO:0045493]	243274
D3KFX7	unreviewed	D3KFX7_THEMA	TM1088		plasma membrane [GO:0005886]; nucleotide binding [GO:0000166]; potassium ion transmembrane transporter activity [GO:0015079]	243274
D3KFX8	unreviewed	D3KFX8_THEMA	TM1088		plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]	243274
G4FEX6	unreviewed	G4FEX6_THEMA	TM_1022		membrane [GO:0016020]; carboxylic ester hydrolase activity [GO:0052689]; lipase activity [GO:0016298]	243274
G4FEX7	unreviewed	G4FEX7_THEMA	TM_1021		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	243274
G4FFR3	unreviewed	G4FFR3_THEMA	TM_1525		cellulase activity [GO:0008810]; polysaccharide catabolic process [GO:0000272]	243274
G4FG43	unreviewed	G4FG43_THEMA	TM_1654	2.7.13.3	plasma membrane [GO:0005886]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]	243274
G4FGN3	unreviewed	G4FGN3_THEMA			ABC-type D-ribose transporter activity [GO:0015611]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	243274
G4FGN4	unreviewed	G4FGN4_THEMA			plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	243274
G4FGN5	unreviewed	G4FGN5_THEMA			outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]	243274
G4FGN6	unreviewed	G4FGN6_THEMA			plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	243274
G4FGN7	unreviewed	G4FGN7_THEMA			plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	243274
G4FGN8	unreviewed	G4FGN8_THEMA				243274
G4XU67	unreviewed	G4XU67_THEMA			D-xylose metabolic process [GO:0042732]	243274
G4XU75	unreviewed	G4XU75_THEMA			glycosyltransferase activity [GO:0016757]; carbohydrate metabolic process [GO:0005975]	243274
P56727	reviewed	Y929_THEMA	TM_0929			243274
P56728	reviewed	Y928_THEMA	TM_0928			243274
P58008	reviewed	Y562A_THEMA	TM_0562.1		plasma membrane [GO:0005886]	243274
P58009	reviewed	YB5A_THEMA	TM_1158.1		agmatinase activity [GO:0008783]; metal ion binding [GO:0046872]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]	243274
P58010	reviewed	YE6A_THEMA	TM_1467.1		plasma membrane [GO:0005886]	243274
Q08640	reviewed	YBGA_THEMA				243274
Q7DFA3	unreviewed	Q7DFA3_THEMA	TM_0014		membrane [GO:0016020]; signal transduction [GO:0007165]	243274
Q9S5W7	unreviewed	Q9S5W7_THEMA	TM_0013		metal ion binding [GO:0046872]	243274
Q9S5X1	reviewed	CINAL_THEMA	TM_0703			243274
Q9S5X2	unreviewed	Q9S5X2_THEMA	TM_0767		alpha-amylase activity [GO:0004556]; oligosaccharide catabolic process [GO:0009313]	243274
Q9S5X3	unreviewed	Q9S5X3_THEMA	TM_0777		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	243274
Q9S5X5	unreviewed	Q9S5X5_THEMA	TM_1160		membrane [GO:0016020]; short-chain carboxylesterase activity [GO:0034338]	243274
Q9S5X6	unreviewed	Q9S5X6_THEMA	TM_1194		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]	243274
Q9S5X8	unreviewed	Q9S5X8_THEMA	TM_1524		cellulase activity [GO:0008810]; polysaccharide catabolic process [GO:0000272]	243274
Q9S5X9	unreviewed	Q9S5X9_THEMA	TM_1653		cytosol [GO:0005829]; 1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; thymidine phosphorylase activity [GO:0009032]; pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine nucleoside metabolic process [GO:0006213]	243274
Q9S5Y0	unreviewed	Q9S5Y0_THEMA	TM_1655		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	243274
Q9WW67	reviewed	Y1323_THEMA	TM_1323; TM_1333			243274
Q9WXL6	unreviewed	Q9WXL6_THEMA	TM_0001			243274
Q9WXL7	unreviewed	Q9WXL7_THEMA	TM_0002			243274
Q9WXL8	unreviewed	Q9WXL8_THEMA	TM_0003			243274
Q9WXL9	unreviewed	Q9WXL9_THEMA	TM_0004			243274
Q9WXM0	unreviewed	Q9WXM0_THEMA	TM_0005		5'-3' DNA helicase activity [GO:0043139]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity [GO:0016787]	243274
Q9WXM2	unreviewed	Q9WXM2_THEMA	TM_0007			243274
Q9WXM3	unreviewed	Q9WXM3_THEMA	TM_0008		arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]	243274
Q9WXM4	unreviewed	Q9WXM4_THEMA	TM_0009		metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	243274
Q9WXM5	unreviewed	Q9WXM5_THEMA	TM_0010		4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]	243274
Q9WXM6	unreviewed	Q9WXM6_THEMA	TM_0011		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	243274
Q9WXM7	unreviewed	Q9WXM7_THEMA	TM_0012		2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	243274
Q9WXM9	reviewed	Y021_THEMA	TM_0021			243274
Q9WXN0	unreviewed	Q9WXN0_THEMA	TM_0023		plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	243274
Q9WXN1	unreviewed	Q9WXN1_THEMA	TM_0024		hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; metal ion binding [GO:0046872]; carbohydrate metabolic process [GO:0005975]	243274
Q9WXN2	unreviewed	Q9WXN2_THEMA	TM_0025		hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]	243274
Q9WXN3	unreviewed	Q9WXN3_THEMA	TM_0026		membrane [GO:0016020]	243274
Q9WXN4	unreviewed	Q9WXN4_THEMA	TM_0027		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	243274
Q9WXN5	unreviewed	Q9WXN5_THEMA	TM_0028		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]	243274
Q9WXN6	unreviewed	Q9WXN6_THEMA	TM_0029		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	243274
