Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P9WN89	reviewed	FRDB_MYCTU	frdB Rv1553 MTCY48.12c	1.3.5.1	plasma membrane fumarate reductase complex [GO:0045284]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; succinate dehydrogenase (quinone) activity [GO:0008177]; anaerobic respiration [GO:0009061]; tricarboxylic acid cycle [GO:0006099]	83332
P9WN91	reviewed	FRDA_MYCTU	frdA Rv1552 MTCY48.13c	1.3.5.1	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]; succinate dehydrogenase (quinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]; anaerobic respiration [GO:0009061]; electron transport chain [GO:0022900]; steroid metabolic process [GO:0008202]	83332
P9WNA1	reviewed	FTSQ_MYCTU	ftsQ Rv2151c MTCY270.17		cell division site [GO:0032153]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; cell septum assembly [GO:0090529]; FtsZ-dependent cytokinesis [GO:0043093]	83332
P9WNA3	reviewed	FTSK_MYCTU	ftsK Rv2748c MTV002.13c		cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; cell division [GO:0051301]; chromosome segregation [GO:0007059]	83332
P9WNA9	reviewed	ECCC3_MYCTU	eccC3 Rv0284		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]	83332
P9WNC9	reviewed	DHPS2_MYCTU	folP2 Rv1207 MTCI364.19		cytosol [GO:0005829]; folic acid-containing compound biosynthetic process [GO:0009396]	83332
P9WND5	reviewed	LLDD_MYCTU	lldD lldD2 Rv1872c	1.1.-.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]	83332
P9WND7	reviewed	MFTD_MYCTU	mftD lldD1 Rv0694	1.4.3.26	plasma membrane [GO:0005886]; FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]; mycofactocin biosynthetic process [GO:0140604]	83332
P9WNE7	reviewed	FER_MYCTU	fdxA Rv2007c MTCY39.10		cytosol [GO:0005829]; 3 iron, 4 sulfur cluster binding [GO:0051538]; 4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; response to host [GO:0075136]; response to host immune response [GO:0052572]; response to hypoxia [GO:0001666]	83332
P9WNF5	reviewed	MP70_MYCTU	mpt70 Rv2875 MTCY274.06		extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; cell adhesion molecule binding [GO:0050839]; cell adhesion [GO:0007155]; extracellular matrix organization [GO:0030198]	83332
P9WNG9	reviewed	ETFA_MYCTU	etfA fixB Rv3028c MTV012.43c		cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]	83332
P9WNI7	reviewed	ESXO_MYCTU	esxO Rv2346c MTCY98.15c		extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]	83332
P9WNJ5	reviewed	ESXL_MYCTU	esxL Rv1198 MTCI364.10		extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]	83332
P9WNJ7	reviewed	ESXK_MYCTU	esxK Rv1197 MTCI364.09		extracellular region [GO:0005576]	83332
P9WNK9	reviewed	ERA_MYCTU	era Rv2364c MTCY27.16		cell envelope [GO:0030313]; cytosol [GO:0005829]; extracellular region [GO:0005576]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosomal small subunit binding [GO:0043024]; rRNA binding [GO:0019843]; ribosomal small subunit assembly [GO:0000028]	83332
P9WNL3	reviewed	DER_MYCTU	der engA Rv1713 MTCI125.35		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosome binding [GO:0043022]; ribosome biogenesis [GO:0042254]	83332
P9WNM7	reviewed	EFG_MYCTU	fusA Rv0684 MTCY210.01 MTV040.12		cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]; ribosome disassembly [GO:0032790]	83332
P9WNP9	reviewed	ECCD5_MYCTU	eccD5 Rv1795		plasma membrane [GO:0005886]	83332
P9WNQ3	reviewed	ECCD3_MYCTU	eccD3 Rv0290		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]	83332
P9WNQ9	reviewed	ECCB5_MYCTU	eccB5 Rv1782	3.6.-.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]	83332
P9WNR3	reviewed	ECCB3_MYCTU	eccB3 Rv0283	3.6.-.-	extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]	83332
P9WNS7	reviewed	DUS_MYCTU	dus Rv0823c MTV043.15c	1.3.1.-	flavin adenine dinucleotide binding [GO:0050660]; tRNA binding [GO:0000049]; tRNA dihydrouridine synthase activity [GO:0017150]	83332
P9WNS9	reviewed	DTD_MYCTU	dtd Rv1897c MTCY180.21	3.1.1.96	cytoplasm [GO:0005737]; D-tyrosyl-tRNA(Tyr) deacylase activity [GO:0051500]; Gly-tRNA(Ala) hydrolase activity [GO:0106026]; Ser(Gly)-tRNA(Ala) hydrolase activity [GO:0043908]; tRNA binding [GO:0000049]; D-amino acid catabolic process [GO:0019478]; tRNA metabolic process [GO:0006399]	83332
P9WNT1	reviewed	DPO42_MYCTU	dinB2 dinP Rv3056 MTCY22D7.25c	2.7.7.7	cytosol [GO:0005829]; plasma membrane [GO:0005886]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; magnesium ion binding [GO:0000287]; DNA-templated DNA replication [GO:0006261]; error-prone translesion synthesis [GO:0042276]; SOS response [GO:0009432]	83332
P9WNT7	reviewed	DPO3A_MYCTU	dnaE1 dnaE Rv1547 MTCY48.18c	2.7.7.7	cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; 3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]; DNA replication [GO:0006260]	83332
P9WNX7	reviewed	GABD2_MYCTU	gabD2 Rv1731	1.2.1.79	plasma membrane [GO:0005886]; succinate-semialdehyde dehydrogenase (NADP+) activity [GO:0036243]; succinate-semialdehyde dehydrogenase [NAD(P)+] activity [GO:0009013]; tricarboxylic acid cycle [GO:0006099]	83332
P9WNX9	reviewed	GABD1_MYCTU	gabD1 Rv0234c	1.2.1.79	plasma membrane [GO:0005886]; aldehyde dehydrogenase [NAD(P)+] activity [GO:0004030]; succinate-semialdehyde dehydrogenase (NAD+) activity [GO:0004777]; succinate-semialdehyde dehydrogenase (NADP+) activity [GO:0036243]; succinate-semialdehyde dehydrogenase [NAD(P)+] activity [GO:0009013]; tricarboxylic acid cycle [GO:0006099]	83332
P9WP01	reviewed	PUNA_MYCTU	punA deoD Rv3307 MTV016.06	2.4.2.1	cytoplasm [GO:0005737]; purine-nucleoside phosphorylase activity [GO:0004731]; deoxyguanosine catabolic process [GO:0006161]	83332
P9WP03	reviewed	DEOC_MYCTU	deoC Rv0478 MTCY20G9.04	4.1.2.4	cytoplasm [GO:0005737]; deoxyribose-phosphate aldolase activity [GO:0004139]; 2-deoxyribose 1-phosphate catabolic process [GO:0006018]; carbohydrate catabolic process [GO:0016052]; deoxyribonucleotide catabolic process [GO:0009264]	83332
P9WP11	reviewed	FQR58_MYCTU	Rv1558 MTCY48.07c	1.1.98.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; coenzyme F420 binding [GO:0070967]; oxidoreductase activity [GO:0016491]	83332
P9WP13	reviewed	FQR61_MYCTU	Rv1261c MTCY50.21	1.1.98.-	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; coenzyme F420 binding [GO:0070967]; oxidoreductase activity [GO:0016491]	83332
P9WP27	reviewed	DAO_MYCTU	dao Rv1905c	1.4.3.3	cytoplasm [GO:0005737]; extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; D-amino-acid oxidase activity [GO:0003884]; FAD binding [GO:0071949]; D-amino acid catabolic process [GO:0019478]	83332
P9WP29	reviewed	DAGK_MYCTU	dagK Rv2252	2.7.1.107	extracellular region [GO:0005576]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP-dependent diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; glycolipid biosynthetic process [GO:0009247]; phospholipid biosynthetic process [GO:0008654]	83332
P9WP35	reviewed	QCRC_MYCTU	qcrC Rv2194 MTCY190.05	7.1.1.8	plasma membrane [GO:0005886]; respirasome [GO:0070469]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; ubiquinol-cytochrome-c reductase activity [GO:0008121]	83332
P9WP39	reviewed	CULP3_MYCTU	cut3 Rv3451 MTCY13E12.04	3.1.1.-	extracellular region [GO:0005576]; carboxylic ester hydrolase activity [GO:0052689]	83332
P9WP57	reviewed	CRGA_MYCTU	crgA Rv0011c MTCY10H4.11c		plasma membrane [GO:0005886]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]	83332
P9WP59	reviewed	MFTE_MYCTU	mftE Rv0695	3.4.14.14	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; metal ion binding [GO:0046872]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]; riboflavin biosynthetic process [GO:0009231]	83332
P9WP61	reviewed	FLUC2_MYCTU	fluC2 crcB2 Rv3070 MTCY22D7.11c		plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; fluoride transmembrane transporter activity [GO:1903425]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]; fluoride transmembrane transport [GO:1903424]	83332
P9WP63	reviewed	FLUC1_MYCTU	fluC1 crcB1 Rv3069 MTCY22D7.12c		plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; fluoride transmembrane transporter activity [GO:1903425]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]; fluoride transmembrane transport [GO:1903424]	83332
P9WP71	reviewed	COX1_MYCTU	ctaD Rv3043c MTV012.58c	7.1.1.9	plasma membrane [GO:0005886]; respirasome [GO:0070469]; cytochrome-c oxidase activity [GO:0004129]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; aerobic respiration [GO:0009060]; electron transport coupled proton transport [GO:0015990]; oxidative phosphorylation [GO:0006119]; respiratory electron transport chain [GO:0022904]	83332
P9WP73	reviewed	HEMW_MYCTU	hemW hemN Rv2388c MTCY253.33		cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; coproporphyrinogen oxidase activity [GO:0004109]; metal ion binding [GO:0046872]; porphyrin-containing compound biosynthetic process [GO:0006779]	83332
P9WP81	reviewed	FBIA_MYCTU	fbiA Rv3261	2.7.8.28	LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]; magnesium ion binding [GO:0000287]; coenzyme gamma-F420-2 biosynthetic process [GO:2001121]; F420-0 metabolic process [GO:0052645]	83332
P9WP83	reviewed	FBID_MYCTU	fbiD Rv2983	2.7.7.105	GTP binding [GO:0005525]; phospholactate guanylyltransferase activity [GO:0043814]; F420-0 metabolic process [GO:0052645]	83332
P9WP91	reviewed	COBS_MYCTU	cobS Rv2208 MTCY190.19	2.7.8.26	plasma membrane [GO:0005886]; adenosylcobinamide-GDP ribazoletransferase activity [GO:0051073]; cobalamin 5'-phosphate synthase activity [GO:0008818]; cobalamin biosynthetic process [GO:0009236]	83332
P9WP97	reviewed	COBB_MYCTU	cobB Rv2848c MTCY24A1.09	6.3.5.9	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; cobyrinic acid a,c-diamide synthase activity [GO:0042242]; hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing) activity [GO:0043802]; cobalamin biosynthetic process [GO:0009236]; glutamine metabolic process [GO:0006541]	83332
P9WP99	reviewed	PDUO_MYCTU	Rv1314c MTCY373.34c	2.5.1.17	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]; porphyrin-containing compound biosynthetic process [GO:0006779]	83332
P9WPA1	reviewed	COAX_MYCTU	coaX Rv3600c	2.7.1.33	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]; coenzyme A biosynthetic process [GO:0015937]	83332
P9WPA7	reviewed	COAA_MYCTU	coaA Rv1092c MTV017.45c	2.7.1.33	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; pantothenate kinase activity [GO:0004594]; coenzyme A biosynthetic process [GO:0015937]	83332
P9WPD1	reviewed	CLPB_MYCTU	clpB Rv0384c MTV036.19c		cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cellular response to heat [GO:0034605]; protein refolding [GO:0042026]	83332
P9WPD5	reviewed	CISY1_MYCTU	gltA2 gltA Rv0896 MTCY31.24	2.3.3.16	cytosol [GO:0005829]; plasma membrane [GO:0005886]; citrate (Si)-synthase activity [GO:0004108]; tricarboxylic acid cycle [GO:0006099]	83332
P9WPE1	reviewed	CITEL_MYCTU	citE Rv2498c	4.1.-.-	lyase activity [GO:0016829]; magnesium ion binding [GO:0000287]; oxaloacetate metabolic process [GO:0006107]	83332
P9WPG3	reviewed	PGSA_MYCTU	pgsA3 Rv2746c	2.7.8.5	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; glycerophospholipid biosynthetic process [GO:0046474]; phospholipid biosynthetic process [GO:0008654]	83332
P9WPG5	reviewed	CRLS_MYCTU	pgsA2 Rv1822 MTCY1A11.21c	2.7.8.41	plasma membrane [GO:0005886]; cardiolipin synthase (CMP-forming) [GO:0043337]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; glycerophospholipid biosynthetic process [GO:0046474]; phospholipid biosynthetic process [GO:0008654]	83332
P9WPI1	reviewed	ECCA5_MYCTU	eccA5 Rv1798 MTV049.20		cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	83332
P9WPJ3	reviewed	CAS2_MYCTU	cas2 Rv2816c	3.1.-.-	metal ion binding [GO:0046872]; RNA endonuclease activity [GO:0004521]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	83332
P9WPJ5	reviewed	CAS1_MYCTU	cas1 Rv2817c	3.1.-.-	peptidoglycan-based cell wall [GO:0009274]; DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	83332
P9WPK1	reviewed	GLPK_MYCTU	glpK Rv3696c MTV025.044c	2.7.1.30	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol catabolic process [GO:0019563]; glycerol metabolic process [GO:0006071]; glycerol-3-phosphate metabolic process [GO:0006072]	83332
P9WPK7	reviewed	EGTA_MYCTU	egtA gshA Rv3704c	6.3.2.2	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]; ergothioneine biosynthetic process [GO:0052699]; glutathione biosynthetic process [GO:0006750]	83332
P9WPL1	reviewed	CP144_MYCTU	cyp144 Rv1777 MTCY25C11.04	1.14.-.-	peptidoglycan-based cell wall [GO:0009274]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	83332
P9WPL3	reviewed	CP143_MYCTU	cyp143 Rv1785c MTV049.07c	1.14.-.-	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	83332
P9WPN7	reviewed	CP128_MYCTU	cyp128 Rv2268c MTCY339.42	1.14.15.27	cytoplasm [GO:0005737]; cholest-4-en-3-one 26-monooxygenase activity [GO:0036199]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; steroid hydroxylase activity [GO:0008395]; cholesterol catabolic process [GO:0006707]	83332
P9WPR5	reviewed	CCO_MYCTU	Rv0654	1.13.11.-	carotenoid dioxygenase activity [GO:0010436]; metal ion binding [GO:0046872]; carotene catabolic process [GO:0016121]; carotenoid catabolic process [GO:0016118]	83332
P9WPS1	reviewed	ATPL_MYCTU	atpE Rv1305 MTCY373.25		plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]; proton transmembrane transport [GO:1902600]	83332
P9WPS5	reviewed	CTPI_MYCTU	ctpI Rv0107c MTCY251.26c	7.2.2.-	cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]	83332
P9WPS7	reviewed	CTPG_MYCTU	ctpG Rv1992c MTCY39.27	7.2.2.-	membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; cadmium ion transmembrane transporter activity [GO:0015086]; metal ion binding [GO:0046872]; metal ion transport [GO:0030001]; response to copper ion [GO:0046688]; transmembrane transport [GO:0055085]	83332
P9WPS9	reviewed	CTPF_MYCTU	ctpF Rv1997 MTCY39.21c MTCY39.22c	7.2.2.-	intracellular membrane-bounded organelle [GO:0043231]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]	83332
P9WPT1	reviewed	CTPE_MYCTU	ctpE Rv0908 MTCY21C12.02	7.2.2.10	intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]	83332
P9WPT3	reviewed	CTPD_MYCTU	ctpD Rv1469 MTV007.16	7.2.2.-	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]	83332
P9WPT7	reviewed	CTPJ_MYCTU	ctpJ nmtA Rv3743c	7.2.2.-	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]	83332
P9WPT9	reviewed	CTPB_MYCTU	ctpB Rv0103c MTCY251.22c	7.2.2.-	cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; copper ion binding [GO:0005507]; P-type divalent copper transporter activity [GO:0043682]; copper ion homeostasis [GO:0055070]	83332
P9WPU3	reviewed	KDPB_MYCTU	kdpB Rv1030 MTCY10G2.19c	7.2.2.6	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; magnesium ion binding [GO:0000287]; P-type potassium transmembrane transporter activity [GO:0008556]	83332
P9WPU5	reviewed	ATPB_MYCTU	atpD Rv1310 MTCY373.30	7.1.2.2	cytosol [GO:0005829]; extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	83332
P9WPU9	reviewed	ATPG_MYCTU	atpG Rv1309 MTCY373.29		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]; proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	83332
P9WPV1	reviewed	ATPE_MYCTU	atpC Rv1311 MTCY373.31		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]	83332
P9WPV3	reviewed	ATPFD_MYCTU	atpFH atpF atpH Rv1307 MTCY373.27		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton motive force-driven ATP synthesis [GO:0015986]	83332
P9WPV5	reviewed	ATPF_MYCTU	atpF Rv1306 MTCY373.26		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	83332
P9WPW7	reviewed	ASSY_MYCTU	argG Rv1658 MTCY06H11.23	6.3.4.5	cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]; arginine biosynthetic process [GO:0006526]; argininosuccinate metabolic process [GO:0000053]; urea cycle [GO:0000050]	83332
P9WPW9	reviewed	MURI_MYCTU	murI Rv1338 MTCY02B10.02 MTCY130.23	5.1.1.3	plasma membrane [GO:0005886]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity [GO:0008657]; glutamate racemase activity [GO:0008881]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	83332
P9WPZ1	reviewed	Y1496_MYCTU	Rv1496 MTCY277.18	3.6.-.-	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]	83332
P9WPZ9	reviewed	ARGC_MYCTU	argC Rv1652 MTCY06H11.17	1.2.1.38	cytoplasm [GO:0005737]; N-acetyl-gamma-glutamyl-phosphate reductase activity [GO:0003942]; NAD binding [GO:0051287]; NADP+ binding [GO:0070401]; arginine biosynthetic process [GO:0006526]	83332
P9WQ05	reviewed	ARCA_MYCTU	arcA Rv1001 MTCI237.16	3.5.3.6	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; arginine deiminase activity [GO:0016990]; arginine catabolic process to ornithine [GO:0019547]; arginine deiminase pathway [GO:0019546]	83332
P9WQ07	reviewed	APT_MYCTU	apt Rv2584c MTCY227.17	2.4.2.7	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; adenine phosphoribosyltransferase activity [GO:0003999]; adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]	83332
P9WQ13	reviewed	END4_MYCTU	end nfo Rv0670 MTCI376.04c	3.1.21.2	deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; phosphoric diester hydrolase activity [GO:0008081]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]	83332
P9WQ21	reviewed	TREY_MYCTU	treY Rv1563c MTCY48.02	5.4.99.15	cytosol [GO:0005829]; (1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity [GO:0047470]; alpha-glucan catabolic process [GO:0030980]; trehalose biosynthetic process [GO:0005992]	83332
P9WQ27	reviewed	BE_MYCTU	Rv3031	2.4.1.18	extracellular region [GO:0005576]; plasma membrane [GO:0005886]; 1,4-alpha-glucan branching enzyme activity [GO:0003844]; 1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis) [GO:0102752]; alpha-glucan biosynthetic process [GO:0030979]	83332
P9WQ39	reviewed	MENE_MYCTU	menE Rv0542c	6.2.1.26	ATP binding [GO:0005524]; o-succinylbenzoate-CoA ligase activity [GO:0008756]; menaquinone biosynthetic process [GO:0009234]	83332
P9WQ49	reviewed	FAD21_MYCTU	fadD21 Rv1185c MTV005.21c	6.2.1.-	plasma membrane [GO:0005886]; adenylyltransferase activity [GO:0070566]; ligase activity [GO:0016874]; fatty acid biosynthetic process [GO:0006633]	83332
P9WQ57	reviewed	FAA30_MYCTU	fadD30 Rv0404	6.2.1.-	adenylyltransferase activity [GO:0070566]; ATP binding [GO:0005524]; ligase activity [GO:0016874]; Actinobacterium-type cell wall biogenesis [GO:0071766]; fatty acid biosynthetic process [GO:0006633]; lipid biosynthetic process [GO:0008610]; symbiont-mediated perturbation of host innate immune response [GO:0052167]	83332
P9WQ67	reviewed	Y3778_MYCTU	Rv3778c		peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]	83332
P9WQ69	reviewed	CSD_MYCTU	csd Rv1464 MTV007.11	2.8.1.7	plasma membrane [GO:0005886]; cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; cysteine metabolic process [GO:0006534]	83332
P9WQ79	reviewed	GABT_MYCTU	gabT Rv2589 MTCY227.12c	2.6.1.19; 2.6.1.22	cytosol [GO:0005829]; plasma membrane [GO:0005886]; (S)-3-amino-2-methylpropionate transaminase activity [GO:0047298]; 4-aminobutyrate transaminase activity [GO:0003867]; 4-aminobutyrate:2-oxoglutarate transaminase activity [GO:0034386]; pyridoxal phosphate binding [GO:0030170]; gamma-aminobutyric acid catabolic process [GO:0009450]	83332
P9WQ83	reviewed	CBL_MYCTU	Rv2294 MTCY339.16c	4.4.1.13	plasma membrane [GO:0005886]; cysteine-S-conjugate beta-lyase activity [GO:0047804]; pyridoxal phosphate binding [GO:0030170]; methionine biosynthetic process [GO:0009086]	83332
