Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
P77211	reviewed	CUSC_ECOLI	cusC ibeB ylcB b0572 JW0561		cell outer membrane [GO:0009279]; membrane [GO:0016020]; pore complex [GO:0046930]; copper ion binding [GO:0005507]; copper ion transmembrane transporter activity [GO:0005375]; diacylglycerol binding [GO:0019992]; efflux transmembrane transporter activity [GO:0015562]; identical protein binding [GO:0042802]; porin activity [GO:0015288]; transmembrane transporter activity [GO:0022857]; copper ion export [GO:0060003]; copper ion transmembrane transport [GO:0035434]; detoxification of copper ion [GO:0010273]; intracellular copper ion homeostasis [GO:0006878]; protein homotrimerization [GO:0070207]; protein palmitoylation [GO:0018345]; response to copper ion [GO:0046688]; response to silver ion [GO:0010272]; response to toxic substance [GO:0009636]; silver ion transmembrane transport [GO:1902601]; transmembrane transport [GO:0055085]	83333
P77212	reviewed	RCLA_ECOLI	rclA ykgC b0304 JW5040		cupric reductase activity [GO:0008823]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor [GO:0016668]; oxidoreductase activity, acting on NAD(P)H [GO:0016651]; protein homodimerization activity [GO:0042803]; response to hypochlorite [GO:1901530]	83333
P77214	reviewed	CUSF_ECOLI	cusF cusX ylcC b0573 JW0562		outer membrane-bounded periplasmic space [GO:0030288]; periplasmic space [GO:0042597]; copper chaperone activity [GO:0016531]; copper ion binding [GO:0005507]; metallochaperone activity [GO:0016530]; transition metal ion binding [GO:0046914]; copper ion export [GO:0060003]; copper ion transmembrane transport [GO:0035434]; detoxification of copper ion [GO:0010273]; intracellular copper ion homeostasis [GO:0006878]; response to copper ion [GO:0046688]; response to silver ion [GO:0010272]; response to toxic substance [GO:0009636]; response to zinc ion [GO:0010043]; silver ion transmembrane transport [GO:1902601]	83333
P77215	reviewed	RHMD_ECOLI	rhmD yfaW b2247 JW2241	4.2.1.90	hydro-lyase activity [GO:0016836]; identical protein binding [GO:0042802]; L-rhamnonate dehydratase activity [GO:0050032]; magnesium ion binding [GO:0000287]; amino acid catabolic process [GO:0009063]; carbohydrate catabolic process [GO:0016052]	83333
P77218	reviewed	EUTD_ECOLI	eutD eutI ypfA b2458 JW2442	2.3.1.8	cytoplasm [GO:0005737]; phosphate acetyltransferase activity [GO:0008959]; protein homodimerization activity [GO:0042803]; ethanolamine catabolic process [GO:0046336]; response to heat [GO:0009408]	83333
P77239	reviewed	CUSB_ECOLI	cusB ylcD b0574 JW0563		cell envelope [GO:0030313]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; copper ion binding [GO:0005507]; copper ion transmembrane transporter activity [GO:0005375]; transition metal ion binding [GO:0046914]; copper ion export [GO:0060003]; copper ion transmembrane transport [GO:0035434]; detoxification of copper ion [GO:0010273]; intracellular copper ion homeostasis [GO:0006878]; plasma membrane copper ion transport [GO:0015679]; response to copper ion [GO:0046688]; response to silver ion [GO:0010272]; response to toxic substance [GO:0009636]; silver ion transmembrane transport [GO:1902601]	83333
P77243	reviewed	PRPD_ECOLI	prpD yahT b0334 JW0325	4.2.1.3; 4.2.1.79	2 iron, 2 sulfur cluster binding [GO:0051537]; 2-methylcitrate dehydratase activity [GO:0047547]; aconitate hydratase activity [GO:0003994]; propionate metabolic process, methylcitrate cycle [GO:0019679]; tricarboxylic acid cycle [GO:0006099]	83333
P77247	reviewed	HXPB_ECOLI	hxpB yniC b1727 JW1716	3.1.3.22; 3.1.3.23; 3.1.3.50; 3.1.3.68	cytosol [GO:0005829]; 2-deoxyglucose-6-phosphatase activity [GO:0003850]; glucose-6-phosphatase activity [GO:0004346]; magnesium ion binding [GO:0000287]; mannitol-1-phosphatase activity [GO:0050084]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; sorbitol-6-phosphatase activity [GO:0050286]; sugar-phosphatase activity [GO:0050308]	83333
P77256	reviewed	AKRMG_ECOLI	ydjG b1771 JW1760	1.1.1.-	cytosol [GO:0005829]; methylglyoxal reductase (NADH) activity [GO:0019170]	83333
P77258	reviewed	NEMA_ECOLI	nemA ydhN b1650 JW1642	1.3.1.-	cytosol [GO:0005829]; chromate reductase activity [GO:0034567]; FMN binding [GO:0010181]; N-ethylmaleimide reductase activity [GO:0008748]; oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor [GO:0046857]; 2,4,6-trinitrotoluene catabolic process [GO:0046256]; nitroglycerin metabolic process [GO:0018937]; xenobiotic metabolic process [GO:0006805]	83333
P77302	reviewed	DGCM_ECOLI	dgcM ydaM b1341 JW5206	2.7.7.65	plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; GTP binding [GO:0005525]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]	83333
P77304	reviewed	DTPA_ECOLI	dtpA tppB ydgR b1634 JW1626		plasma membrane [GO:0005886]; dipeptide transmembrane transporter activity [GO:0071916]; peptide:proton symporter activity [GO:0015333]; tripeptide transmembrane transporter activity [GO:0042937]; dipeptide transmembrane transport [GO:0035442]; peptide transport [GO:0015833]; protein transport [GO:0015031]; tripeptide transmembrane transport [GO:0035443]	83333
P77324	reviewed	PAOB_ECOLI	paoB yagS b0285 JW0279	1.2.99.6	outer membrane-bounded periplasmic space [GO:0030288]; oxidoreductase complex [GO:1990204]; periplasmic space [GO:0042597]; 4 iron, 4 sulfur cluster binding [GO:0051539]; carboxylate reductase activity [GO:0047770]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; catabolic process [GO:0009056]; cellular detoxification of aldehyde [GO:0110095]	83333
P77335	reviewed	HLYE_ECOLI	hlyE clyA hpr sheA ycgD b1182 JW5181		extracellular region [GO:0005576]; host cell plasma membrane [GO:0020002]; membrane [GO:0016020]; periplasmic space [GO:0042597]; identical protein binding [GO:0042802]; toxin activity [GO:0090729]; hemolysis in another organism [GO:0044179]; modulation of apoptotic process in another organism [GO:0044532]	83333
P77348	reviewed	MPPA_ECOLI	mppA ynaH b1329 JW1322		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; periplasmic space [GO:0042597]; oligopeptide binding [GO:1900750]; peptide transmembrane transporter activity [GO:1904680]; dipeptide transport [GO:0042938]; heme transmembrane transport [GO:0035351]; peptide transport [GO:0015833]; peptidoglycan-associated peptide transport [GO:0015834]; protein transport [GO:0015031]; tripeptide import across plasma membrane [GO:0140207]; tripeptide transport [GO:0042939]	83333
P77364	reviewed	GLXK2_ECOLI	glxK glxB5 ybbZ b0514 JW0502	2.7.1.31	ATP binding [GO:0005524]; glycerate 2-kinase activity [GO:0043798]; glycerate kinase activity [GO:0008887]; glycolate catabolic process [GO:0046296]; glyoxylate catabolic process [GO:0009436]; organic acid phosphorylation [GO:0031388]	83333
P77366	reviewed	PGMB_ECOLI	ycjU pgmB b1317 JW1310	5.4.2.6	cytoplasm [GO:0005737]; beta-phosphoglucomutase activity [GO:0008801]; magnesium ion binding [GO:0000287]; carbohydrate metabolic process [GO:0005975]; DNA damage response [GO:0006974]; DNA-mediated transformation [GO:0009294]; response to antibiotic [GO:0046677]	83333
P77395	reviewed	CNOX_ECOLI	cnoX ybbN b0492 JW5067		cytosol [GO:0005829]; unfolded protein binding [GO:0051082]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; chaperone-mediated protein folding [GO:0061077]; maintenance of unfolded protein [GO:0036506]; protein refolding [GO:0042026]	83333
P77398	reviewed	ARNA_ECOLI	arnA pmrI yfbG b2255 JW2249	1.1.1.305; 2.1.2.13	protein-containing complex [GO:0032991]; identical protein binding [GO:0042802]; NAD+ binding [GO:0070403]; UDP-4-amino-4-deoxy-L-arabinose formyltransferase activity [GO:0099619]; UDP-glucuronate decarboxylase activity [GO:0048040]; UDP-glucuronic acid dehydrogenase activity [GO:0099618]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide biosynthetic process [GO:0009103]; response to antibiotic [GO:0046677]; UDP-4-deoxy-4-formamido-beta-L-arabinopyranose biosynthetic process [GO:2001315]; UDP-D-xylose biosynthetic process [GO:0033320]	83333
P77399	reviewed	FADJ_ECOLI	fadJ yfcX b2341 JW2338	1.1.1.35; 4.2.1.17; 5.1.2.3	cytoplasm [GO:0005737]; fatty acid beta-oxidation multienzyme complex [GO:0036125]; 3-hydroxyacyl-CoA dehydrogenase activity [GO:0003857]; 3-hydroxybutyryl-CoA epimerase activity [GO:0008692]; enoyl-CoA hydratase activity [GO:0004300]; long-chain-3-hydroxyacyl-CoA dehydrogenase activity [GO:0016509]; NAD+ binding [GO:0070403]; fatty acid beta-oxidation [GO:0006635]	83333
P77425	reviewed	ALLC_ECOLI	allC glxB7 ylbB b0516 JW0504	3.5.3.9	cytoplasm [GO:0005737]; allantoate deiminase activity [GO:0047652]; manganese ion binding [GO:0030145]; protein homodimerization activity [GO:0042803]; zinc ion binding [GO:0008270]; allantoin assimilation pathway [GO:0009442]; purine nucleobase metabolic process [GO:0006144]	83333
P77434	reviewed	ALAC_ECOLI	alaC yfdZ b2379 JW2376	2.6.1.2	cytoplasm [GO:0005737]; L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; alanine biosynthetic process [GO:0006523]; D-alanine biosynthetic process [GO:0030632]; L-alanine biosynthetic process from pyruvate [GO:0019272]	83333
P77444	reviewed	SUFS_ECOLI	sufS csdB ynhB b1680 JW1670	2.8.1.7; 3.13.1.-; 4.4.1.16	cytoplasm [GO:0005737]; cysteine desulfurase activity [GO:0031071]; cysteine sulfinate desulfinase activity [GO:0008826]; hydrolase activity [GO:0016787]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; selenocysteine lyase activity [GO:0009000]; cysteine metabolic process [GO:0006534]; iron-sulfur cluster assembly [GO:0016226]; selenium compound metabolic process [GO:0001887]; sulfur compound metabolic process [GO:0006790]	83333
P77454	reviewed	GLSA1_ECOLI	glsA1 ybaS b0485 JW0474	3.5.1.2	protein-containing complex [GO:0032991]; glutaminase activity [GO:0004359]; glutamate biosynthetic process [GO:0006537]; glutamine catabolic process [GO:0006543]; negative regulation of growth [GO:0045926]; response to acidic pH [GO:0010447]	83333
P77455	reviewed	PAAZ_ECOLI	paaZ maoC ydbN b1387 JW1382	1.2.1.91; 3.3.2.12	enoyl-CoA hydratase activity [GO:0004300]; ether hydrolase activity [GO:0016803]; hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances [GO:0016823]; identical protein binding [GO:0042802]; oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor [GO:0016726]; oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]; phenylacetate catabolic process [GO:0010124]	83333
P77485	reviewed	CUSS_ECOLI	cusS ybcZ b0570 JW5082	2.7.13.3	membrane [GO:0016020]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphorelay sensor kinase activity [GO:0000155]; protein histidine kinase activity [GO:0004673]; cellular response to copper ion [GO:0071280]; cellular response to silver ion [GO:0071292]; phosphorelay signal transduction system [GO:0000160]; signal transduction [GO:0007165]	83333
P77488	reviewed	DXS_ECOLI	dxs yajP b0420 JW0410	2.2.1.7	cytosol [GO:0005829]; 1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; protein homodimerization activity [GO:0042803]; thiamine pyrophosphate binding [GO:0030976]; 1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; isoprenoid biosynthetic process [GO:0008299]; pyridoxine biosynthetic process [GO:0008615]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]; ubiquinone biosynthetic process [GO:0006744]	83333
P77489	reviewed	PAOC_ECOLI	paoC yagR b0284 JW0278	1.2.99.6	outer membrane-bounded periplasmic space [GO:0030288]; oxidoreductase complex [GO:1990204]; periplasmic space [GO:0042597]; carboxylate reductase activity [GO:0047770]; iron ion binding [GO:0005506]; molybdenum ion binding [GO:0030151]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; catabolic process [GO:0009056]; cellular detoxification of aldehyde [GO:0110095]; DNA damage response [GO:0006974]	83333
P77499	reviewed	SUFC_ECOLI	sufC ynhD b1682 JW1672		cytosol [GO:0005829]; iron-sulfur cluster assembly complex [GO:1990229]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; iron-sulfur cluster assembly [GO:0016226]; response to radiation [GO:0009314]	83333
P77510	reviewed	DPIB_ECOLI	dpiB citA mpdB ybeP b0619 JW0611	2.7.13.3	cytosol [GO:0005829]; outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]; protein histidine kinase activity [GO:0004673]; regulation of DNA-templated transcription [GO:0006355]	83333
P77526	reviewed	YFCG_ECOLI	yfcG b2302 JW2299	1.11.1.-; 1.8.4.-	disulfide oxidoreductase activity [GO:0015036]; peroxidase activity [GO:0004601]; protein homodimerization activity [GO:0042803]; response to oxidative stress [GO:0006979]	83333
P77529	reviewed	TCYP_ECOLI	tcyP ydjN b1729 JW1718		plasma membrane [GO:0005886]; L-cystine transmembrane transporter activity [GO:0015184]; sulfur amino acid transmembrane transporter activity [GO:0000099]; symporter activity [GO:0015293]; L-cystine transport [GO:0015811]; sulfur amino acid transport [GO:0000101]; sulfur utilization [GO:0006791]	83333
P77541	reviewed	PRPB_ECOLI	prpB yahQ b0331 JW0323	4.1.3.30	magnesium ion binding [GO:0000287]; methylisocitrate lyase activity [GO:0046421]; propionate catabolic process, 2-methylcitrate cycle [GO:0019629]	83333
P77544	reviewed	YFCF_ECOLI	yfcF b2301 JW2298	2.5.1.18	glutathione transferase activity [GO:0004364]; maleylacetoacetate isomerase activity [GO:0016034]; peroxidase activity [GO:0004601]; glutathione metabolic process [GO:0006749]; L-phenylalanine catabolic process [GO:0006559]; response to hydrogen peroxide [GO:0042542]	83333
P77555	reviewed	ALLD_ECOLI	allD glxB8 ylbC b0517 JW0505	1.1.1.350	cytoplasm [GO:0005737]; ureidoglycolate dehydrogenase activity [GO:0009040]; allantoin assimilation pathway [GO:0009442]; purine nucleobase metabolic process [GO:0006144]	83333
P77567	reviewed	NHOA_ECOLI	nhoA yddI b1463 JW1458	2.3.1.118; 2.3.1.5	cytoplasm [GO:0005737]; arylamine N-acetyltransferase activity [GO:0004060]; N-hydroxyarylamine O-acetyltransferase activity [GO:0046990]; protein homodimerization activity [GO:0042803]	83333
P77581	reviewed	ASTC_ECOLI	astC argM cstC ydjW b1748 JW1737	2.6.1.81	identical protein binding [GO:0042802]; N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity [GO:0003992]; pyridoxal phosphate binding [GO:0030170]; succinylornithine transaminase activity [GO:0043825]; arginine biosynthetic process via ornithine [GO:0042450]; arginine catabolic process [GO:0006527]; arginine catabolic process to glutamate [GO:0019544]; arginine catabolic process to succinate [GO:0019545]; ornithine catabolic process [GO:0006593]	83333
P77589	reviewed	MHPT_ECOLI	mhpT orfT yaiK b0353 JW5046		membrane [GO:0016020]; plasma membrane [GO:0005886]; 3-hydroxyphenyl propionate:proton symporter activity [GO:0015540]; 3-hydroxyphenylpropionic acid transmembrane transport [GO:0042920]	83333
P77625	reviewed	HXPA_ECOLI	hxpA yfbT b2293 JW5376	3.1.3.22; 3.1.3.23; 3.1.3.50	beta-phosphoglucomutase activity [GO:0008801]; cobalt ion binding [GO:0050897]; glycerol-3-phosphatase activity [GO:0043136]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; mannitol-1-phosphatase activity [GO:0050084]; sorbitol-6-phosphatase activity [GO:0050286]; sugar-phosphatase activity [GO:0050308]	83333
P77649	reviewed	SELO_ECOLI	selO ydiU b1706 JW1696	2.7.7.108	AMPylase activity [GO:0070733]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein adenylylation [GO:0018117]	83333
P77667	reviewed	SUFA_ECOLI	sufA ydiC b1684 JW1674		cytoplasm [GO:0005737]; cytosol [GO:0005829]; iron-sulfur cluster transfer complex [GO:1990230]; 2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; protein homodimerization activity [GO:0042803]; iron-sulfur cluster assembly [GO:0016226]; protein maturation by iron-sulfur cluster transfer [GO:0097428]; response to oxidative stress [GO:0006979]	83333
P77671	reviewed	ALLB_ECOLI	allB glxB3 ybbX b0512 JW0500	3.5.2.5	cytoplasm [GO:0005737]; allantoinase activity [GO:0004038]; cobalt ion binding [GO:0050897]; zinc ion binding [GO:0008270]; allantoin assimilation pathway [GO:0009442]; purine nucleobase catabolic process [GO:0006145]	83333
P77674	reviewed	ABDH_ECOLI	patD prr ydcW b1444 JW1439	1.2.1.-; 1.2.1.19	cytosol [GO:0005829]; protein-containing complex [GO:0032991]; aldehyde dehydrogenase (NAD+) activity [GO:0004029]; aminobutyraldehyde dehydrogenase activity [GO:0019145]; identical protein binding [GO:0042802]; NAD binding [GO:0051287]; L-lysine catabolic process [GO:0019477]; protein homotetramerization [GO:0051289]; putrescine catabolic process [GO:0009447]	83333
P77712	reviewed	FADM_ECOLI	fadM tesC ybaW b0443 JW0433	3.1.2.-	fatty acyl-CoA hydrolase activity [GO:0047617]; fatty acid beta-oxidation [GO:0006635]	83333
P77718	reviewed	THII_ECOLI	thiI yajK b0423 JW0413	2.8.1.4	cytosol [GO:0005829]; L-cysteine desulfurase complex [GO:1990221]; sulfurtransferase complex [GO:1990228]; ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA-uracil-4 sulfurtransferase activity [GO:0140741]; detection of UV [GO:0009589]; L-cysteine catabolic process [GO:0019448]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]; thiazole biosynthetic process [GO:0052837]; tRNA 4-thiouridine biosynthesis [GO:0002937]	83333
P77748	reviewed	D2HDH_ECOLI	ydiJ b1687 JW1677	1.1.99.39	4 iron, 4 sulfur cluster binding [GO:0051539]; D-lactate dehydrogenase (cytochrome) activity [GO:0004458]; D-lactate dehydrogenase activity [GO:0008720]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; lactate catabolic process [GO:1903457]	83333
P77754	reviewed	SPY_ECOLI	spy b1743 JW1732		outer membrane-bounded periplasmic space [GO:0030288]; protein folding chaperone [GO:0044183]; protein homodimerization activity [GO:0042803]; unfolded protein binding [GO:0051082]; chaperone-mediated protein folding [GO:0061077]; response to organic cyclic compound [GO:0014070]	83333
P77766	reviewed	RNM_ECOLI	rnm trpH yciV b1266 JW1258	3.1.13.-; 3.1.3.97	3',5'-nucleotide bisphosphate phosphatase activity [GO:0097657]; 5'-3' DNA exonuclease activity [GO:0035312]; 5'-3' RNA exonuclease activity [GO:0004534]; manganese ion binding [GO:0030145]; nucleotidase activity [GO:0008252]; nucleotide binding [GO:0000166]; maturation of 5S rRNA [GO:0000481]; maturation of LSU-rRNA [GO:0000470]; maturation of SSU-rRNA [GO:0030490]	83333
P77774	reviewed	BAMB_ECOLI	bamB yfgL b2512 JW2496		Bam protein complex [GO:1990063]; cell outer membrane [GO:0009279]; membrane [GO:0016020]; identical protein binding [GO:0042802]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]	83333
P77781	reviewed	MENI_ECOLI	menI ydiI b1686 JW1676	3.1.2.28	cytosol [GO:0005829]; 1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity [GO:0061522]; acyl-CoA hydrolase activity [GO:0016289]; hydrolase activity [GO:0016787]; menaquinone biosynthetic process [GO:0009234]	83333
P77788	reviewed	NUDG_ECOLI	nudG ynjG b1759 JW1748	3.6.1.65	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; 8-oxo-dGDP phosphatase activity [GO:0044715]; 8-oxo-GDP phosphatase activity [GO:0044716]; dCTP diphosphatase activity [GO:0047840]; hydrolase activity [GO:0016787]; DNA repair [GO:0006281]	83333
P77791	reviewed	MAA_ECOLI	maa ylaD b0459 JW0448	2.3.1.79	cytosol [GO:0005829]; protein-containing complex [GO:0032991]; identical protein binding [GO:0042802]; maltose O-acetyltransferase activity [GO:0008925]; O-acyltransferase activity [GO:0008374]	83333
P77806	reviewed	YBDL_ECOLI	ybdL b0600 JW0593	2.6.1.88	cytoplasm [GO:0005737]; kynurenine-oxoglutarate transaminase activity [GO:0016212]; methionine-oxo-acid transaminase activity [GO:0010326]; protein homodimerization activity [GO:0042803]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]	83333
P78055	reviewed	FSAA_ECOLI	fsaA fsa mipB ybiZ b0825 JW5109	4.1.2.-	cytoplasm [GO:0005737]; fructose 6-phosphate aldolase activity [GO:0097023]; identical protein binding [GO:0042802]; fructose metabolic process [GO:0006000]; ketone catabolic process [GO:0042182]	83333
P78061	reviewed	PUUA_ECOLI	puuA ycjK b1297 JW5201	6.3.1.11	ATP binding [GO:0005524]; glutamate-putrescine ligase activity [GO:0034024]; glutamine synthetase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]; polyamine catabolic process [GO:0006598]; putrescine catabolic process [GO:0009447]	83333
P80645	reviewed	SSUD_ECOLI	ssuD ycbN b0935 JW0918	1.14.14.5	alkanesulfonate monooxygenase complex [GO:1990201]; alkanesulfonate monooxygenase activity [GO:0008726]; identical protein binding [GO:0042802]; alkanesulfonate catabolic process [GO:0046306]; cellular response to sulfur starvation [GO:0010438]; protein homotetramerization [GO:0051289]; response to heat [GO:0009408]	83333
P80668	reviewed	FEAB_ECOLI	feaB maoB padA ydbG b1385 JW1380	1.2.1.39	protein-containing complex [GO:0032991]; 4-hydroxyphenylacetaldehyde dehydrogenase activity [GO:0047106]; oxidoreductase activity [GO:0016491]; phenylacetaldehyde dehydrogenase activity [GO:0008957]; 4-nitrophenol catabolic process [GO:0046196]; L-phenylalanine catabolic process [GO:0006559]; NAD biosynthetic process [GO:0009435]; phenylethylamine catabolic process [GO:0019607]	83333
Q06065	reviewed	ATOC_ECOLI	atoC az b2220 JW2214		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]; positive regulation of DNA-templated transcription [GO:0045893]	83333
Q06067	reviewed	ATOS_ECOLI	atoS b2219 JW2213	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; protein homodimerization activity [GO:0042803]; regulation of DNA-templated transcription [GO:0006355]; response to polyamine macromolecule [GO:1904583]; signal transduction [GO:0007165]	83333
Q46806	reviewed	PHYDA_ECOLI	hyuA ygeZ b2873 JW2841	3.5.2.-	cytosol [GO:0005829]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; pyrimidine nucleobase catabolic process [GO:0006208]	83333
Q46810	reviewed	MOCA_ECOLI	mocA ygfJ b2877 JW2845	2.7.7.76	magnesium ion binding [GO:0000287]; molybdenum cofactor cytidylyltransferase activity [GO:0061602]; nucleotide binding [GO:0000166]; Mo(VI)-molybdopterin cytosine dinucleotide biosynthetic process [GO:1902760]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	83333
Q46821	reviewed	UACT_ECOLI	uacT ygfU b2888 JW5470		plasma membrane [GO:0005886]; symporter activity [GO:0015293]; urate transmembrane transporter activity [GO:0015143]; xanthine transmembrane transporter activity [GO:0042907]; proton transmembrane transport [GO:1902600]; urate transport [GO:0015747]; xanthine transport [GO:0042906]	83333
Q46822	reviewed	IDI_ECOLI	idi ygfV b2889 JW2857	5.3.3.2	cytoplasm [GO:0005737]; isopentenyl-diphosphate delta-isomerase activity [GO:0004452]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; DNA damage response [GO:0006974]; isoprenoid biosynthetic process [GO:0008299]	83333
Q46839	reviewed	GLCA_ECOLI	glcA yghK b2975 JW2942		plasma membrane [GO:0005886]; glycolate transmembrane transporter activity [GO:0043879]; lactate transmembrane transporter activity [GO:0015129]; solute:proton symporter activity [GO:0015295]; lactate transmembrane transport [GO:0035873]	83333
Q46845	reviewed	YGHU_ECOLI	yghU b2989 JW5492	1.11.1.-; 1.8.4.-	disulfide oxidoreductase activity [GO:0015036]; peroxidase activity [GO:0004601]; protein homodimerization activity [GO:0042803]	83333
Q46856	reviewed	YQHD_ECOLI	yqhD b3011 JW2978	1.1.1.2	cytosol [GO:0005829]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; alcohol dehydrogenase [NAD(P)+] activity [GO:0018455]; butanol dehydrogenase (NAD+) activity [GO:1990362]; identical protein binding [GO:0042802]; methylglyoxal reductase (NADPH) (acetol producing) activity [GO:1990002]; zinc ion binding [GO:0008270]; response to reactive oxygen species [GO:0000302]	83333
Q46857	reviewed	DKGA_ECOLI	dkgA yqhE b3012 JW5499	1.1.1.274	cytosol [GO:0005829]; 2,5-didehydrogluconate reductase activity [GO:0050580]; alcohol dehydrogenase (NADP+) activity [GO:0008106]; aldose reductase (NADPH) activity [GO:0004032]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; L-ascorbic acid biosynthetic process [GO:0019853]; methylglyoxal catabolic process [GO:0051596]	83333
Q46864	reviewed	MQSA_ECOLI	mqsA ygiT b3021 JW2989		toxin-antitoxin complex [GO:0110001]; metal ion binding [GO:0046872]; protein homodimerization activity [GO:0042803]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]; single-species biofilm formation [GO:0044010]	83333
Q46865	reviewed	MQSR_ECOLI	mqsR ygiU b3022 JW2990	3.1.-.-	toxin-antitoxin complex [GO:0110001]; RNA endonuclease activity [GO:0004521]; RNA endonuclease activity, producing 3'-phosphomonoesters [GO:0016892]; mRNA destabilization [GO:0061157]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of translation [GO:0017148]; quorum sensing [GO:0009372]; regulation of cell motility [GO:2000145]; regulation of DNA-templated transcription [GO:0006355]; regulation of mRNA stability [GO:0043488]; single-species biofilm formation [GO:0044010]	83333
Q46871	reviewed	YQJH_ECOLI	yqjH b3070 JW3041	1.16.1.9	cytosol [GO:0005829]; FAD binding [GO:0071949]; ferric-chelate reductase (NADPH) activity [GO:0052851]; flavin adenine dinucleotide binding [GO:0050660]; cellular response to iron ion starvation [GO:0010106]; cellular response to nickel ion [GO:0071289]; iron import into cell [GO:0033212]; siderophore transport [GO:0015891]; siderophore-dependent iron import into cell [GO:0033214]	83333
