Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q181L0	unreviewed	Q181L0_CLOD6	CD630_36080	3.6.3.-	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	272563
Q181L1	unreviewed	Q181L1_CLOD6	CD630_36070		iron-sulfur cluster assembly [GO:0016226]	272563
Q181L2	unreviewed	Q181L2_CLOD6	CD630_36100			272563
Q181L3	unreviewed	Q181L3_CLOD6	CD630_36090			272563
Q181L4	unreviewed	Q181L4_CLOD6	CD630_36130			272563
Q181L5	unreviewed	Q181L5_CLOD6	CD630_36150		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	272563
Q181L6	unreviewed	Q181L6_CLOD6	CD630_36140			272563
Q181L7	unreviewed	Q181L7_CLOD6	CD630_36170			272563
Q181L8	unreviewed	Q181L8_CLOD6	CD630_36160		membrane [GO:0016020]; antiporter activity [GO:0015297]; monoatomic cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]; proton transmembrane transport [GO:1902600]	272563
Q181L9	unreviewed	Q181L9_CLOD6	CD630_36190		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	272563
Q181M0	unreviewed	Q181M0_CLOD6	CD630_36180			272563
Q181M1	unreviewed	Q181M1_CLOD6	CD630_36220		cytosol [GO:0005829]	272563
Q181M2	unreviewed	Q181M2_CLOD6	CD630_36210			272563
Q181M3	unreviewed	Q181M3_CLOD6	CD630_36200			272563
Q181M4	unreviewed	Q181M4_CLOD6	CD630_36230	3.6.3.-	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	272563
Q181M5	unreviewed	Q181M5_CLOD6	CD630_36250			272563
Q181M6	unreviewed	Q181M6_CLOD6	CD630_36240		membrane [GO:0016020]	272563
Q181M7	unreviewed	Q181M7_CLOD6	CD630_36260	4.1.3.16	4-hydroxy-2-oxoglutarate aldolase activity [GO:0008700]	272563
Q181M8	unreviewed	Q181M8_CLOD6	CD630_36280		carbohydrate derivative binding [GO:0097367]; isomerase activity [GO:0016853]; carbohydrate derivative metabolic process [GO:1901135]	272563
Q181N1	unreviewed	Q181N1_CLOD6	CD630_36330		membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]	272563
Q181N2	unreviewed	Q181N2_CLOD6	CD630_36310		protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	272563
Q181N3	unreviewed	Q181N3_CLOD6	CD630_36320	3.3.2.1	isochorismatase activity [GO:0008908]	272563
Q181N4	unreviewed	Q181N4_CLOD6	CD630_36300		protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q181N5	unreviewed	Q181N5_CLOD6	CD630_36340		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	272563
Q181N6	unreviewed	Q181N6_CLOD6	CD630_36360		membrane [GO:0016020]	272563
Q181N7	unreviewed	Q181N7_CLOD6	CD630_36350			272563
Q181N8	unreviewed	Q181N8_CLOD6	CD630_36370		oxidoreductase activity [GO:0016491]	272563
Q181N9	unreviewed	Q181N9_CLOD6	CD630_36361		membrane [GO:0016020]	272563
Q181P0	unreviewed	Q181P0_CLOD6	CD630_36390		protein-DNA complex [GO:0032993]; DNA-binding transcription factor activity [GO:0003700]	272563
Q181P1	unreviewed	Q181P1_CLOD6	CD630_36380			272563
Q181P2	unreviewed	Q181P2_CLOD6	CD630_36400	2.7.-.-	transferase activity [GO:0016740]	272563
Q181P3	unreviewed	Q181P3_CLOD6	CD630_36410			272563
Q181P4	unreviewed	Q181P4_CLOD6	CD630_36430	3.5.2.3	deacetylase activity [GO:0019213]; dihydroorotase activity [GO:0004151]; metal ion binding [GO:0046872]	272563
Q181P5	unreviewed	Q181P5_CLOD6	CD630_36420	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase activity [GO:0004125]	272563
Q181P6	unreviewed	Q181P6_CLOD6	CD630_36440			272563
Q181P8	unreviewed	Q181P8_CLOD6	CD630_36460		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	272563
Q181P9	unreviewed	Q181P9_CLOD6	licB CD630_36480	2.7.1.69	kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q181Q2	unreviewed	Q181Q2_CLOD6	CD630_36500		plasma membrane [GO:0005886]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q181Q3	unreviewed	Q181Q3_CLOD6	CD630_36510	3.-.-.-	hydrolase activity [GO:0016787]	272563
Q181Q4	unreviewed	Q181Q4_CLOD6	dnaD CD630_36530			272563
Q181Q5	unreviewed	Q181Q5_CLOD6	dnaI CD630_36540		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; helicase activity [GO:0004386]	272563
Q181Q6	unreviewed	Q181Q6_CLOD6	CD630_36520		metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	272563
Q181Q9	unreviewed	Q181Q9_CLOD6	CD630_36560			272563
Q181R2	unreviewed	Q181R2_CLOD6	CD630_36600		membrane [GO:0016020]	272563
Q181R3	unreviewed	Q181R3_CLOD6	CD630_36610		nucleoside triphosphate diphosphatase activity [GO:0047429]; nucleoside triphosphate catabolic process [GO:0009143]	272563
Q181R7	unreviewed	Q181R7_CLOD6	CD630_36660			272563
Q181R8	unreviewed	Q181R8_CLOD6	CD630_36640	2.6.1.-	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	272563
Q181R9	unreviewed	Q181R9_CLOD6	CD630_36650			272563
Q181S0	unreviewed	Q181S0_CLOD6	CD630_36680		cytoplasm [GO:0005737]; DNA binding [GO:0003677]	272563
Q181S1	unreviewed	Q181S1_CLOD6	CD630_36670			272563
Q181S3	unreviewed	Q181S3_CLOD6	spo0J CD630_36710		chromosome [GO:0005694]; DNA binding [GO:0003677]; chromosome segregation [GO:0007059]; positive regulation of sporulation resulting in formation of a cellular spore [GO:0045881]	272563
Q181S4	unreviewed	Q181S4_CLOD6	CD630_36690			272563
Q181S5	unreviewed	Q181S5_CLOD6	CD630_36730		chromosome [GO:0005694]; cytoplasm [GO:0005737]; DNA binding [GO:0003677]; chromosome segregation [GO:0007059]; division septum assembly [GO:0000917]; positive regulation of sporulation resulting in formation of a cellular spore [GO:0045881]	272563
Q181S6	unreviewed	Q181S6_CLOD6	soj CD630_36720			272563
Q181T0	unreviewed	Q181T0_CLOD6	oxaA1 CD630_36780		membrane [GO:0016020]; membrane insertase activity [GO:0032977]; protein insertion into membrane [GO:0051205]; protein transport [GO:0015031]	272563
Q181T1	unreviewed	Q181T1_CLOD6	CD630_36781		plasma membrane [GO:0005886]	272563
Q181U0	unreviewed	Q181U0_CLOD6	rpoN CD630_31760		DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; nucleotidyltransferase activity [GO:0016779]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	272563
Q181U1	unreviewed	Q181U1_CLOD6	cggR CD630_31750		carbohydrate binding [GO:0030246]; DNA binding [GO:0003677]	272563
Q181U2	unreviewed	Q181U2_CLOD6	CD630_31770	1.17.1.4	2 iron, 2 sulfur cluster binding [GO:0051537]; iron ion binding [GO:0005506]; xanthine dehydrogenase activity [GO:0004854]	272563
Q181U3	unreviewed	Q181U3_CLOD6	CD630_31780	3.5.2.2	cytoplasm [GO:0005737]; dihydropyrimidinase activity [GO:0004157]	272563
Q181U5	unreviewed	Q181U5_CLOD6	CD630_31800		plasma membrane [GO:0005886]; nucleobase transmembrane transporter activity [GO:0015205]	272563
Q181U6	unreviewed	Q181U6_CLOD6	CD630_31820	3.5.1.81	N-acyl-D-amino-acid deacylase activity [GO:0047420]	272563
Q181U7	unreviewed	Q181U7_CLOD6	CD630_31810		hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	272563
Q181U9	unreviewed	Q181U9_CLOD6	dpaL1 CD630_31840	4.3.1.15	diaminopropionate ammonia-lyase activity [GO:0008838]; pyridoxal phosphate binding [GO:0030170]	272563
Q181V0	unreviewed	Q181V0_CLOD6	tdcF CD630_31870		cytosol [GO:0005829]; deaminase activity [GO:0019239]	272563
Q181V1	unreviewed	Q181V1_CLOD6	CD630_31860		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	272563
Q181V2	unreviewed	Q181V2_CLOD6	CD630_31880			272563
Q181V3	unreviewed	Q181V3_CLOD6	CD630_31900		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	272563
Q181V4	unreviewed	Q181V4_CLOD6	CD630_31890		4 iron, 4 sulfur cluster binding [GO:0051539]; oxidoreductase activity [GO:0016491]	272563
Q181V5	unreviewed	Q181V5_CLOD6	CD630_31910		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	272563
Q181V6	unreviewed	Q181V6_CLOD6	cwp21 CD630_31920			272563
Q181V7	unreviewed	Q181V7_CLOD6	CD630_31670			272563
Q181V8	unreviewed	Q181V8_CLOD6	CD630_31660		DNA binding [GO:0003677]	272563
Q181V9	unreviewed	Q181V9_CLOD6	CD630_31650			272563
Q181W0	unreviewed	Q181W0_CLOD6	CD630_31690		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	272563
Q181W1	unreviewed	Q181W1_CLOD6	CD630_31680			272563
Q181W2	unreviewed	Q181W2_CLOD6	CD630_23780		membrane [GO:0016020]	272563
Q181W3	unreviewed	Q181W3_CLOD6	CD630_23770		cytoplasm [GO:0005737]; hydrolase activity [GO:0016787]; isopentenyl-diphosphate delta-isomerase activity [GO:0004452]; isopentenyl diphosphate biosynthetic process [GO:0009240]	272563
Q181W6	unreviewed	Q181W6_CLOD6	iorB CD630_23800	1.2.7.8	indolepyruvate ferredoxin oxidoreductase activity [GO:0043805]	272563
Q181W7	unreviewed	Q181W7_CLOD6	CD630_23820		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; amino acid metabolic process [GO:0006520]; biosynthetic process [GO:0009058]	272563
Q181W8	unreviewed	Q181W8_CLOD6	CD630_23830		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; phosphorelay response regulator activity [GO:0000156]; regulation of DNA-templated transcription [GO:0006355]	272563
Q181W9	unreviewed	Q181W9_CLOD6	CD630_23850		plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	272563
Q181X0	unreviewed	Q181X0_CLOD6	CD630_23840		plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	272563
Q181X2	unreviewed	Q181X2_CLOD6	CD630_23860			272563
Q181X3	unreviewed	Q181X3_CLOD6	CD630_23890		membrane [GO:0016020]	272563
Q181X4	unreviewed	Q181X4_CLOD6	CD630_23880			272563
Q181X5	unreviewed	Q181X5_CLOD6	CD630_23910		membrane [GO:0016020]	272563
Q181X6	unreviewed	Q181X6_CLOD6	CD630_23900		DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]	272563
Q181X8	unreviewed	Q181X8_CLOD6	CD630_23920		phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]	272563
Q181X9	unreviewed	Q181X9_CLOD6	dnaQ CD630_23940	2.7.7.7	cytosol [GO:0005829]; 3'-5' exonuclease activity [GO:0008408]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication proofreading [GO:0045004]	272563
Q181Y0	unreviewed	Q181Y0_CLOD6	CD630_23950		membrane [GO:0016020]	272563
Q181Y1	unreviewed	Q181Y1_CLOD6	CD630_23970		3'-5'-RNA exonuclease activity [GO:0000175]; nucleic acid binding [GO:0003676]	272563
Q181Y2	unreviewed	Q181Y2_CLOD6	CD630_23960		FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]	272563
Q181Y3	unreviewed	Q181Y3_CLOD6	CD630_23990			272563
Q181Y4	unreviewed	Q181Y4_CLOD6	CD630_23980		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]; tRNA modification [GO:0006400]	272563
Q181Y5	unreviewed	Q181Y5_CLOD6	cotD CD630_24010			272563
Q181Y6	unreviewed	Q181Y6_CLOD6	cotJB2 CD630_24000			272563
Q181Y8	unreviewed	Q181Y8_CLOD6	CD630_24020	3.4.-.-	hydrolase activity [GO:0016787]	272563
Q181Y9	unreviewed	Q181Y9_CLOD6	CD630_24070		plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]	272563
Q181Z0	unreviewed	Q181Z0_CLOD6	CD630_24060		efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]	272563
Q181Z1	unreviewed	Q181Z1_CLOD6	CD630_24050		DNA-binding transcription factor activity [GO:0003700]	272563
Q181Z3	unreviewed	Q181Z3_CLOD6	CD630_24080		efflux transmembrane transporter activity [GO:0015562]	272563
Q181Z5	unreviewed	Q181Z5_CLOD6	CD630_24090			272563
Q181Z7	unreviewed	Q181Z7_CLOD6	CD630_24120			272563
Q181Z9	unreviewed	Q181Z9_CLOD6	CD630_24160		protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	272563
Q182A0	unreviewed	Q182A0_CLOD6	CD630_24150			272563
Q182A1	unreviewed	Q182A1_CLOD6	CD630_24140	2.7.1.-	cytoplasm [GO:0005737]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182A2	unreviewed	Q182A2_CLOD6	CD630_24130			272563
Q182A3	unreviewed	Q182A3_CLOD6	CD630_24180		membrane [GO:0016020]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182A4	unreviewed	Q182A4_CLOD6	CD630_24190		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	272563
Q182A5	unreviewed	Q182A5_CLOD6	CD630_24210		cytoplasm [GO:0005737]; dipeptidase activity [GO:0016805]; para-aminobenzoyl-glutamate hydrolase activity [GO:0071713]; folic acid catabolic process [GO:0046657]	272563
Q182A6	unreviewed	Q182A6_CLOD6	CD630_24200			272563
Q182A7	unreviewed	Q182A7_CLOD6	CD630_24230		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	272563
Q182A8	unreviewed	Q182A8_CLOD6	CD630_24220		plasma membrane [GO:0005886]; amino acid:sodium symporter activity [GO:0005283]	272563
Q182A9	unreviewed	Q182A9_CLOD6	CD630_24240	2.6.1.-	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; alpha-amino acid metabolic process [GO:1901605]; biosynthetic process [GO:0009058]	272563
Q182B1	unreviewed	Q182B1_CLOD6	ptb2 CD630_24250	2.3.1.19	phosphate butyryltransferase activity [GO:0050182]	272563
Q182B2	unreviewed	Q182B2_CLOD6	CD630_24280	1.2.7.-	oxidoreductase activity [GO:0016491]; thiamine pyrophosphate binding [GO:0030976]	272563
Q182B3	unreviewed	Q182B3_CLOD6	CD630_24270	1.2.7.-	oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor [GO:0016625]	272563
Q182B4	unreviewed	Q182B4_CLOD6	CD630_24291		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	272563
Q182B5	unreviewed	Q182B5_CLOD6	CD630_24290	1.2.7.-	oxidoreductase activity [GO:0016491]	272563
Q182B6	unreviewed	Q182B6_CLOD6	CD630_24310	1.8.1.2	heme binding [GO:0020037]; iron-sulfur cluster binding [GO:0051536]; sulfite reductase (NADPH) activity [GO:0004783]	272563
Q182B7	unreviewed	Q182B7_CLOD6	CD630_24300		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of DNA-templated transcription [GO:0045892]	272563
Q182C1	unreviewed	Q182C1_CLOD6	CD630_24340		membrane [GO:0016020]	272563
Q182C7	unreviewed	Q182C7_CLOD6	CD630_24411		cytosol [GO:0005829]; ATP binding [GO:0005524]	272563
Q182C8	unreviewed	Q182C8_CLOD6	CD630_24450		membrane [GO:0016020]	272563
Q182D0	unreviewed	Q182D0_CLOD6	CD630_24430			272563
Q182D1	unreviewed	Q182D1_CLOD6	spoIV CD630_24420			272563
Q182D4	unreviewed	Q182D4_CLOD6	CD630_24470		catalytic activity [GO:0003824]; metal ion binding [GO:0046872]	272563
Q182D9	unreviewed	Q182D9_CLOD6	CD630_24520		defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	272563
Q182E0	unreviewed	Q182E0_CLOD6	CD630_24540			272563
Q182E1	unreviewed	Q182E1_CLOD6	CD630_24530		defense response to virus [GO:0051607]	272563
Q182E2	unreviewed	Q182E2_CLOD6	CD630_24550		hydrolase activity, acting on ester bonds [GO:0016788]; defense response to virus [GO:0051607]	272563
Q182E3	unreviewed	Q182E3_CLOD6	CD630_24560	3.6.3.-	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]	272563
Q182E4	unreviewed	Q182E4_CLOD6	CD630_24580		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	272563
Q182E5	unreviewed	Q182E5_CLOD6	CD630_24570			272563
Q182E6	unreviewed	Q182E6_CLOD6	CD630_24590	2.7.1.-	transferase activity [GO:0016740]	272563
Q182F2	unreviewed	Q182F2_CLOD6	CD630_24650		plasma membrane [GO:0005886]; L-amino acid transmembrane transporter activity [GO:0015179]	272563
Q182F3	unreviewed	Q182F3_CLOD6	CD630_24660		nucleotide binding [GO:0000166]; nucleotidyltransferase activity [GO:0016779]; RNA binding [GO:0003723]; RNA processing [GO:0006396]	272563
Q182F5	unreviewed	Q182F5_CLOD6	CD630_24680		membrane [GO:0016020]	272563
Q182F7	unreviewed	Q182F7_CLOD6	spoIIP CD630_24690			272563
Q182F8	unreviewed	Q182F8_CLOD6	CD630_24720		DNA-binding transcription factor activity [GO:0003700]	272563
Q182F9	unreviewed	Q182F9_CLOD6	CD630_24710			272563
Q182G0	unreviewed	Q182G0_CLOD6	CD630_24740		DNA polymerase III complex [GO:0009360]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA-templated DNA replication [GO:0006261]	272563
Q182G2	unreviewed	Q182G2_CLOD6	CD630_24750		plasma membrane [GO:0005886]	272563
Q182G3	unreviewed	Q182G3_CLOD6	CD630_24760		aminoglycoside N-acetyltransferase activity [GO:0034069]; aminoglycoside antibiotic catabolic process [GO:0030649]	272563
Q182G4	unreviewed	Q182G4_CLOD6	CD630_24780			272563
Q182G5	unreviewed	Q182G5_CLOD6	CD630_24770			272563
Q182G6	unreviewed	Q182G6_CLOD6	CD630_24790		tRNA threonylcarbamoyladenosine dehydratase [GO:0061503]; ubiquitin-like modifier activating enzyme activity [GO:0008641]; cyclic threonylcarbamoyladenosine biosynthetic process [GO:0061504]	272563
Q182G7	unreviewed	Q182G7_CLOD6	CD630_24800		outer membrane [GO:0019867]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; RNA binding [GO:0003723]; peptidoglycan turnover [GO:0009254]	272563
Q182G8	unreviewed	Q182G8_CLOD6	CD630_24820			272563
Q182H1	unreviewed	Q182H1_CLOD6	CD630_24840	4.4.1.13	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	272563
Q182H2	unreviewed	Q182H2_CLOD6	CD630_24860		plasma membrane [GO:0005886]; carbohydrate:proton symporter activity [GO:0005351]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182H3	unreviewed	Q182H3_CLOD6	CD630_24850	3.4.13.9	aminopeptidase activity [GO:0004177]; proline dipeptidase activity [GO:0102009]	272563
Q182H5	unreviewed	Q182H5_CLOD6	CD630_24880		membrane [GO:0016020]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182H6	unreviewed	Q182H6_CLOD6	CD630_24890		protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	272563
Q182H7	unreviewed	Q182H7_CLOD6	CD630_24900		dipeptidase activity [GO:0016805]; zinc ion binding [GO:0008270]	272563
Q182I6	unreviewed	Q182I6_CLOD6	CD630_24990			272563
Q182I7	unreviewed	Q182I7_CLOD6	CD630_25010	3.1.3.-	cytosol [GO:0005829]; magnesium ion binding [GO:0000287]; phosphatase activity [GO:0016791]	272563
Q182I8	unreviewed	Q182I8_CLOD6	CD630_25020		pyridoxal phosphate binding [GO:0030170]; transferase activity [GO:0016740]; biosynthetic process [GO:0009058]	272563
Q182I9	unreviewed	Q182I9_CLOD6	CD630_25030	3.6.3.8	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	272563
Q182J0	unreviewed	Q182J0_CLOD6	CD630_25040	3.4.16.4	serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; proteolysis [GO:0006508]	272563
Q182J1	unreviewed	Q182J1_CLOD6	LinCd CD630_25060		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	272563
Q182J2	unreviewed	Q182J2_CLOD6	CD630_25050		DNA binding [GO:0003677]	272563
Q182J4	unreviewed	Q182J4_CLOD6	CD630_25080		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	272563
Q182J5	unreviewed	Q182J5_CLOD6	CD630_25070			272563
Q182J6	unreviewed	Q182J6_CLOD6	CD630_25120	2.7.1.69	cytoplasm [GO:0005737]; transferase activity [GO:0016740]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182J7	unreviewed	Q182J7_CLOD6	CD630_25110		RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]	272563
Q182K0	unreviewed	Q182K0_CLOD6	CD630_25130			272563
Q182K2	unreviewed	Q182K2_CLOD6	ansB CD630_25160	3.5.1.1	asparaginase activity [GO:0004067]; asparagine metabolic process [GO:0006528]	272563
Q182K3	unreviewed	Q182K3_CLOD6	CD630_25170		DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]	272563
Q182K4	unreviewed	Q182K4_CLOD6	cwp29 CD630_25180		outer membrane-bounded periplasmic space [GO:0030288]	272563
Q182K5	unreviewed	Q182K5_CLOD6	CD630_25171		membrane [GO:0016020]	272563
Q182K6	unreviewed	Q182K6_CLOD6	CD630_25200		membrane [GO:0016020]	272563
Q182K7	unreviewed	Q182K7_CLOD6	CD630_25190		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; symbiont entry into host cell [GO:0046718]	272563
Q182K9	unreviewed	Q182K9_CLOD6	CD630_25230	3.6.1.41	hydrolase activity [GO:0016787]	272563
Q182L4	unreviewed	Q182L4_CLOD6	CD630_25280			272563
Q182L5	unreviewed	Q182L5_CLOD6	CD630_25270		DNA binding [GO:0003677]	272563
Q182L6	unreviewed	Q182L6_CLOD6	CD630_25310		membrane [GO:0016020]	272563
Q182L7	unreviewed	Q182L7_CLOD6	CD630_25300		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	272563
Q182L8	unreviewed	Q182L8_CLOD6	CD630_25290			272563
Q182L9	unreviewed	Q182L9_CLOD6	CD630_25320	2.6.1.-	transaminase activity [GO:0008483]	272563
Q182M0	unreviewed	Q182M0_CLOD6	CD630_25330		plasma membrane protein complex [GO:0098797]; lipoprotein localization to outer membrane [GO:0044874]	272563
Q182M1	unreviewed	Q182M1_CLOD6	CD630_25340	3.6.3.-	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]	272563
Q182M5	unreviewed	Q182M5_CLOD6	CD630_25380			272563
Q182M6	unreviewed	Q182M6_CLOD6	CD630_25400	1.8.1.14	CoA-disulfide reductase (NADPH) activity [GO:0050451]	272563
Q182M9	unreviewed	Q182M9_CLOD6	CD630_25430	2.3.1.-	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; alginic acid biosynthetic process [GO:0042121]	272563
Q182N0	unreviewed	Q182N0_CLOD6	CD630_25420		membrane [GO:0016020]; alginic acid biosynthetic process [GO:0042121]	272563
Q182N1	unreviewed	Q182N1_CLOD6	CD630_25440		membrane [GO:0016020]	272563
Q182N2	unreviewed	Q182N2_CLOD6	bcsA CD630_25450	2.4.1.12	plasma membrane [GO:0005886]; cellulose synthase (UDP-forming) activity [GO:0016760]; cyclic-di-GMP binding [GO:0035438]; UDP-glucose metabolic process [GO:0006011]	272563
Q182N4	unreviewed	Q182N4_CLOD6	CD630_25470			272563
Q182N5	unreviewed	Q182N5_CLOD6	CD630_25480		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	272563
Q182N6	unreviewed	Q182N6_CLOD6	CD630_25490		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	272563
Q182N7	unreviewed	Q182N7_CLOD6	CD630_25500		ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; maltose binding [GO:1901982]; maltodextrin transmembrane transport [GO:0042956]; maltose transport [GO:0015768]	272563
Q182N8	unreviewed	Q182N8_CLOD6	CD630_25520		carbohydrate derivative binding [GO:0097367]; isomerase activity [GO:0016853]; carbohydrate derivative metabolic process [GO:1901135]	272563
Q182N9	unreviewed	Q182N9_CLOD6	CD630_25510			272563
Q182P1	unreviewed	Q182P1_CLOD6	tlpB9 CD630_25531		DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	272563
Q182P2	unreviewed	Q182P2_CLOD6	CD630_25550	2.7.1.69	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	272563
Q182P3	unreviewed	Q182P3_CLOD6	tlpA2 tlpA1 CD630_16601 CD630_25540		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	272563
Q182P4	unreviewed	Q182P4_CLOD6	CD630_25560		protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]	272563
Q182P6	unreviewed	Q182P6_CLOD6	CD630_25570			272563
